hanbetsu,A60,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A17,A20,A22,A25,A26,A27,A28,A29,A30,A31,A34,A42,A43,A44,A45,A46,A47,A48,A49,A50,A52,A56,A58,A61
2,1088.492583,57.99999989,57.99999989,599.9999988,923.9999982,109.9999998,99.9999998,1791.999996,68.64294616,68.49845215,2256.770269,13.6147748,5376.549332,63.37594193,8,7.931640179,22.98759954,21.89735271,15.0687188,2355.930749,4077.215665,0.166666667,21.00469363,76.22815373,1136.490497,6311.086955,14.88319327,439.7201981,8.133314949,28.38131491,20.51800918,7.959607075,57,0.254,6.992549067
2,1117.592336,57.99999989,57.99999989,1413.999997,127.9999997,75.99999985,115.9999998,1791.999996,68.66367147,68.50606101,2251.456666,13.63908743,5214.573792,65.34480353,8,8.097588882,23.07781936,22.00241953,15.0670308,2306.27291,4051.128033,0.25,22.14790987,75.73417353,1112.988507,6311.88955,14.59012084,437.7301319,8.132111337,28.51911278,20.33703575,7.995794086,57,0.2445,7.01893195
2,1095.969622,57.99999989,57.99999989,1407.999997,109.9999998,99.9999998,115.9999998,1791.999996,68.68163893,68.50079057,2279.46708,13.48283863,5281.16642,64.5160764,8,8.001315504,23.10631197,21.96606916,15.06860491,2264.188829,4024.999675,0.25,22.85936772,75.02027863,1076.205427,6308.937084,14.1800683,440.1765215,8.129011276,28.63567066,20.08639172,7.951355489,57,0.2445,6.99939475
2,1071.137403,59.99999988,59.99999988,1423.999997,75.99999985,115.9999998,117.9999998,1793.999996,68.70531803,68.46211719,2268.873133,13.53402922,5533.07806,61.57907208,8,8.000858323,23.17193319,21.91837457,15.06792997,2256.088321,3997.82602,0.333333333,23.14097768,74.7547734,1063.099303,6309.499743,14.03532285,447.6204824,8.135379195,28.77152,19.95555967,7.819123872,57,0.2445,6.976476356
2,1046.305184,57.99999989,57.99999989,1399.999997,99.9999998,115.9999998,117.9999998,1791.999996,68.73142066,68.43021196,2272.709692,13.51386665,5288.989723,64.41992874,8,7.929772243,23.24077258,21.97339803,15.06895514,2255.855903,3972.081636,0.333333333,22.78933808,74.55861208,1048.729098,6305.295833,13.94580918,452.6963342,8.142270607,28.8604403,19.90575156,7.731452048,57,0.2445,6.953020365
2,1009.056856,57.99999989,57.99999989,1383.999997,115.9999998,117.9999998,115.9999998,1791.999996,68.75747393,68.39046463,2290.165965,13.42142122,5578.406917,61.08049868,8,8.00564332,23.30385237,22.02074585,15.06786919,2251.13887,3946.629563,0.416666667,22.54663343,61.02648216,1037.464698,6302.52344,15.20241478,483.2766762,10.02996303,29.14233935,21.36394106,7.242228256,57,0.2445,6.916771368
2,984.2246371,57.99999989,57.99999989,1383.999997,115.9999998,117.9999998,115.9999998,1791.999996,68.77401586,68.36209665,2290.751609,13.41710626,5426.196966,62.79178346,8,8.119357078,23.33760543,21.86554626,15.06651663,2252.601984,3920.655384,0.416666667,23.20277104,44.64095366,1030.336067,6301.368233,18.75904181,515.6035616,14.26291764,28.94797379,23.95158696,6.788161023,57,0.2445,6.891854161
2,959.3924181,57.99999989,57.99999989,1383.999997,117.9999998,115.9999998,115.9999998,1791.999996,68.76975563,68.34831649,2251.918457,13.65128284,5381.182003,63.3169781,8,7.799790013,23.37851936,21.99802202,15.06781308,2255.035986,3895.008467,0.5,23.10750857,44.67376642,1034.273428,6307.426459,18.79710303,518.4654694,14.26777835,28.9164267,23.99715087,6.750690657,57,0.2445,6.866300186
2,934.5601992,59.99999988,59.99999988,1381.999997,117.9999998,115.9999998,119.9999998,1795.999996,68.75402564,68.31877367,2332.23444,13.17980521,5610.92015,60.72531743,8,8.085074298,23.45163151,22.09635824,15.06709239,2252.474048,3867.298879,0.5,22.88832073,44.78857207,1036.052206,6316.165274,18.788616,524.6525801,14.24187487,28.89230425,23.9808958,6.671081269,57,0.2445,6.840076043
2,872.4796519,131.9999997,131.9999997,1309.999997,115.9999998,115.9999998,119.9999998,1793.999996,68.72811178,68.88276647,-0.88853063,1,5870.032429,58.04367843,8,1.248026186,23.60660569,22.13231238,15.06260986,2262.593149,3826.033543,0.583333333,27.26277092,28.06428862,1010.248674,6343.608133,21.14176705,581.027668,17.60974016,29.21298495,25.7426113,6.023809524,57,0.2445,6.771339332
1,450.3319301,871.9999983,871.9999983,495.999999,115.9999998,119.9999998,113.9999998,1717.999997,69.43872183,70.45547328,1118.076086,27.4731016,5872.036166,58.02245317,8,6.173027836,20.08010772,21.85060199,15.99886806,3766.011368,3421.001784,0.583333333,22.11104375,44.98373377,1034.658981,6326.894875,18.73034683,534.9623878,14.19512288,28.54254057,23.91077441,6.542516034,57,0.2445,6.109984933
1,425.4997112,51.9999999,51.9999999,501.999999,115.9999998,119.9999998,169.9999997,959.9999981,69.47188888,70.60237998,1135.830534,27.03333334,4717.190993,72.23338616,8,9.240351558,19.89453833,21.79903815,15.99687843,3877.913478,3420.468495,0.666666667,20.00318002,53.65519094,1235.900536,6349.070878,19.34801979,557.2015242,12.80953823,28.44341523,24.63377903,6.281389852,57,0.2445,6.053264269
1,388.2513828,75.99999985,75.99999985,483.999999,119.9999998,113.9999998,249.9999995,1043.999998,69.47803055,70.76876908,1157.032532,26.5543118,4254.711786,80.08266219,8,8.136759496,19.77601137,21.99040637,15.99364672,4008.377792,3420.872521,0.75,21.80197301,45.19564497,1066.829892,6340.155884,19.01084592,545.1579148,14.25828745,28.25066855,24.02671277,6.420158096,57,0.2445,5.961653024
1,375.8352733,33.99999993,33.99999993,507.999999,119.9999998,169.9999997,327.9999994,1159.999998,69.46954491,70.80438577,1153.96363,26.62371412,4300.377729,79.22787672,8,7.966635887,19.73652061,22.00161406,15.99039112,4089.180848,3421.415818,0.916666667,21.60258219,46.15607962,1092.756323,6344.666866,19.18149557,548.1688114,14.16265051,28.30445086,24.10175175,6.384894447,57,0.2445,5.929150944
1,351.0030544,41.99999992,41.99999992,527.999999,113.9999998,249.9999995,1791.999996,2725.999995,69.45629893,70.8361051,1148.391203,26.76666667,4532.272824,75.16320592,8.040540541,8.045897999,22.98244407,22.01505006,14.87505539,2744.32482,3260.228555,0,21.12355225,47.27745725,1117.408455,6349.903247,19.30973538,551.6915577,14.02974715,28.20948158,24.17502725,6.344124631,57,0.2445,5.860794925
1,326.1708354,57.99999989,57.99999989,527.999999,169.9999997,327.9999994,1663.999997,2747.999995,69.44555704,70.87031211,1149.941745,26.73333333,4163.133887,81.83389414,8.4,8.645024824,22.97543832,22.03184495,14.87741011,2776.618778,3253.4803,0.083333333,20.67792616,48.19420405,1151.777376,6355.334807,19.5107512,555.975336,13.94546936,28.02114633,24.30192484,6.295243284,57,0.2445,5.787421279
1,301.3386165,57.99999989,57.99999989,525.999999,249.9999995,1791.999996,121.9999998,2747.999995,69.43917369,70.9048474,1152.227441,26.66596709,4704.123461,72.42781788,8.5,9.089702023,22.94719364,22.0496966,14.87759226,2806.405973,3247.365749,0.083333333,20.75695361,48.29320391,1173.169304,6359.639113,19.7133365,560.1909099,13.98255775,28.02813156,24.46971842,6.247870035,57,0.2445,5.708234604
1,276.5063976,57.99999989,57.99999989,581.9999988,327.9999994,1663.999997,115.9999998,2747.999995,69.43888303,70.91658481,1154.784041,26.59956334,4311.324669,79.01991648,8.5,8.779524436,22.97639173,21.94669704,14.87726045,2833.041567,3241.64781,0.166666667,20.83688292,48.77627015,1187.73801,6369.918571,19.86415117,568.1939229,13.99040402,28.13791107,24.53590664,6.159868768,57,0.2445,5.622233958
1,239.2580692,59.99999988,59.99999988,657.9999987,1791.999996,121.9999998,115.9999998,2747.999995,69.4175505,70.91548284,1151.363393,26.7,5054.589171,67.39940016,8.5,7.982304544,22.97455851,21.89651322,14.87656171,2833.778912,3236.073824,0.166666667,20.52582037,47.33583546,1227.595194,6360.836632,20.11879491,576.0645451,14.01110016,28.29000336,24.80074903,6.07570806,57,0.2445,5.477542757
1,214.4258502,57.99999989,57.99999989,791.9999984,1663.999997,115.9999998,115.9999998,2745.999995,69.40289794,70.91157041,1143.549519,26.86775415,5922.604719,57.52830511,8.5,8.497852513,22.98230963,22.04217563,14.87678249,2833.34308,3230.207513,0.25,21.33823221,48.7210952,1253.039596,6362.855821,20.26577955,578.7853988,13.8412417,28.63357183,25.16440993,6.047146329,57,0.261,5.367963992
1,334.9024682,57.99999989,57.99999989,2333.999995,121.9999998,115.9999998,115.9999998,2745.999995,69.41251907,70.96470992,1161.944881,26.46666667,5370.55516,63.43863475,8.5,9.345856913,22.98707908,21.92418677,14.8777207,2836.00776,3224.105951,0.25,31.47317444,33.8752419,1550.274155,6361.059722,23.55086334,569.9169702,17.53166655,27.99358361,27.5277467,6.14124545,57,0.261,5.81383935
1,478.6341427,57.99999989,57.99999989,2339.999995,115.9999998,115.9999998,119.9999998,2749.999995,69.41774958,70.94525656,1151.648288,26.67962977,5951.270473,57.25569208,8.5,7.522727677,22.97383218,21.89671469,14.8805476,2837.004115,3218.452119,0.333333333,31.71343653,33.92077994,1553.220079,6360.839344,23.60780765,571.829001,17.5417387,27.94765107,27.58125176,6.120710901,57,0.261,6.170936512
2,622.3658173,57.99999989,57.99999989,2339.999995,115.9999998,115.9999998,119.9999998,2749.999995,69.39031103,71.0552673,1442.628007,21.29236404,5370.31324,63.44085806,8.5,8.290662442,22.99232442,21.94206712,14.88036142,2837.200902,3213.051437,0.333333333,31.56130857,30.75646922,1593.161741,6359.793688,24.44983127,579.1732625,18.29517473,27.68016088,28.29344231,6.043096645,57,0.261,6.433528051
2,837.963329,61.99999988,61.99999988,2335.999995,115.9999998,119.9999998,115.9999998,2749.999995,68.62612951,68.99502768,2578.722567,11.91731374,6100.87981,55.83664364,8.5,7.719426402,22.9855697,21.9509266,14.87870162,2835.488971,3207.204569,0.416666667,32.77286327,36.52592424,1702.213094,6362.550903,24.59996545,575.2661774,17.79979149,27.3173002,28.15849102,6.084140068,57,0.261,6.730974339
2,981.6950035,57.99999989,57.99999989,2335.999995,115.9999998,119.9999998,117.9999998,2747.999995,68.57131828,68.71636988,2544.835609,12.07579909,5856.30292,58.18187047,8.5,8.694107253,22.98767189,21.98373268,14.87944662,2836.391935,3201.499527,0.416666667,32.90557323,37.78202457,1704.335304,6359.550531,24.38505616,575.045893,17.50902237,27.29557354,27.98723648,6.086470737,57,0.261,6.889280673
2,1125.426678,55.99999989,55.99999989,2337.999995,119.9999998,115.9999998,117.9999998,2747.999995,68.57155252,68.35316597,2700.219084,11.36823893,6076.208112,56.07997931,8.5,8.358008555,22.99660853,21.9841735,14.88012789,2840.587186,3195.930564,0.5,33.10517133,39.49830996,1717.47683,6360.766761,24.08606149,574.3816245,17.06828963,27.25747493,27.75308554,6.093509699,57,0.261,7.025917512
2,1484.755864,113.9999998,113.9999998,2281.999995,119.9999998,117.9999998,115.9999998,2749.999995,68.64549481,68.11422784,2525.216702,12.16955459,6053.315953,56.2899118,8.5,4.732044297,23.10462116,22.11472103,14.85601994,2809.82402,3185.296958,0.5,33.14303319,41.06162717,1719.428927,6362.534557,23.7635272,573.2301298,16.66318296,27.23899031,27.50745267,6.105750236,57,0.261,7.303005636
3,1844.085051,135.9999997,135.9999997,2207.999996,115.9999998,117.9999998,115.9999998,2693.999995,68.78085128,68.09921186,2430.520516,12.63993361,5496.698568,61.98086944,8.5,3.752530026,23.19028524,22.0301981,14.82248906,2760.383831,3171.983732,0.583333333,33.18662374,43.00202125,1731.773733,6363.800304,23.40110311,572.0321378,16.14185159,27.22399148,27.27770678,6.118537349,57,0.27,7.519738526
3,1816.484768,191.9999996,191.9999996,2073.999996,117.9999998,115.9999998,115.9999998,2615.999995,69.35950343,70.16889445,-2.227179261,1,5570.05179,61.16996177,8.5,0.749640717,23.3936069,21.96815313,14.75895092,2676.283083,3151.674807,0.583333333,40.30642717,32.30811956,1875.944574,6360.431456,25.48913519,558.8362437,18.43365624,27.49839901,29.02709198,6.263015399,57,0.27,7.504658466
2,1405.205605,1599.999997,1599.999997,531.9999989,117.9999998,115.9999998,117.9999998,2483.999995,69.69431984,72.15897201,763.943339,40.13333331,5787.318966,58.87201727,8.5,4.444615923,19.89318171,21.90672953,16.00265002,4368.161169,3153.057361,0.666666667,33.17411957,43.70184168,1738.163397,6364.101129,23.25358525,570.0904464,15.95680246,27.27581329,27.18132351,6.139376694,57,0.27,7.247938909
2,1384.978761,63.99999987,63.99999987,527.999999,115.9999998,115.9999998,117.9999998,941.9999981,69.72349373,72.32076958,770.2922342,39.93333334,5598.17854,60.86796954,8.5,5.763842344,19.816783,22.00838776,16.00056466,4363.126134,3155.332776,0.666666667,33.19806135,43.59141548,1746.115647,6365.044249,23.33286628,569.1564194,16.00372147,27.30137861,27.2494678,6.149451856,57,0.27,7.233440083
2,1371.494199,57.99999989,57.99999989,527.999999,115.9999998,117.9999998,115.9999998,935.9999981,69.73613121,72.48075763,783.0347253,39.24023721,5104.04231,66.75048115,8.5,7.057773316,19.80482329,21.8851742,15.99941058,4369.181608,3156.25983,0.666666667,33.35483653,43.36104117,1758.725405,6366.354456,23.46398845,567.9190353,16.08504612,27.34405599,27.36106254,6.162850306,57,0.27,7.223656081
2,1358.009636,57.99999989,57.99999989,527.999999,115.9999998,117.9999998,115.9999998,935.9999981,69.74021962,72.5999822,791.5844929,38.79966548,6103.365031,55.82121965,8.5,7.267799589,19.75009363,21.86115201,15.9958233,4371.311093,3156.013385,0.75,33.69691708,42.9839844,1775.527072,6367.784455,23.65411025,566.6870611,16.20613399,27.41312815,27.52096837,6.176248304,57,0.27,7.213775404
2,1344.525073,57.99999989,57.99999989,527.999999,117.9999998,115.9999998,115.9999998,935.9999981,69.72615731,72.63690185,795.2712092,38.63650525,5410.376717,62.97541359,8.5,8.91581803,19.69602719,21.99702767,15.99503658,4374.197777,3154.940958,0.75,33.29711539,43.49890598,1774.154411,6368.97421,23.59777295,571.793283,16.11067427,27.40885049,27.47392533,6.121093241,57,0.27,7.203796124
2,1324.298229,57.99999989,57.99999989,527.999999,117.9999998,115.9999998,115.9999998,935.9999981,69.69320101,72.65971111,794.7623654,38.64405494,5263.489807,64.72869991,8.5,8.50674057,19.61244045,21.9556936,15.99474953,4375.159747,3154.165292,0.833333333,33.46090032,42.92614878,1772.609084,6368.414612,23.61533655,573.9422113,16.2048407,27.33975253,27.52157592,6.098174923,57,0.27,7.18863796
2,1310.813666,57.99999989,57.99999989,529.999999,115.9999998,115.9999998,117.9999998,937.9999981,69.66241152,72.79517266,820.6712598,37.6,5434.466435,62.70144097,8.5,7.727203738,19.60819902,21.96418264,15.9933517,4372.697526,3153.606108,0.833333333,33.93927897,41.77802415,1769.774148,6367.573446,23.60928352,580.094754,16.38654228,27.2298113,27.57062454,6.033497072,57,0.27,7.178403342
2,1297.329104,61.99999988,61.99999988,525.999999,115.9999998,115.9999998,117.9999998,937.9999981,69.63344639,72.9054828,846.0803391,36.29984626,5512.590853,61.80840244,8.5,7.872049729,19.63328626,21.97324721,15.99187527,4371.338926,3152.499194,0.916666667,34.86617465,40.80510058,1777.416177,6365.71332,23.82045165,579.5501154,16.61060409,27.4258373,27.70326695,6.039167118,57,0.2775,7.168062895
2,1301.37155,57.99999989,57.99999989,525.999999,115.9999998,117.9999998,115.9999998,933.9999982,68.18126564,69.58531599,3839.529902,7.992601163,5477.551396,62.20102027,8.5,7.817872294,19.61298421,21.98144839,15.9917735,4365.639645,3151.322456,0.916666667,28.03615641,59.81211717,1542.605592,6367.452798,20.78012607,597.3782265,13.83849527,27.08386665,24.5290319,5.858934666,57,0.2775,7.171174026
2,1309.854128,57.99999989,57.99999989,525.999999,115.9999998,117.9999998,115.9999998,933.9999982,68.09220467,68.77806754,3784.898051,8.108668658,5483.653494,62.13325532,8.5,8.064296292,19.67281895,21.9829328,15.99398128,4373.845612,3150.814347,0,26.98538781,63.54595853,1556.645062,6369.485204,20.74100032,593.1031035,13.07181702,27.38320377,24.50373882,5.901166221,57,0.2775,7.177671057
2,1318.336706,59.99999988,59.99999988,523.999999,117.9999998,115.9999998,115.9999998,933.9999982,68.12256782,68.09832648,3786.047971,8.115124166,5785.805075,58.88719445,8.5,7.995636973,19.64397185,22.04409178,15.99531509,4375.589897,3150.984544,0,25.96062992,67.73644767,1561.012888,6370.801597,20.5213803,589.611911,12.13174541,27.64568227,24.35943452,5.936108031,57,0.2775,7.18412615
2,1326.819284,57.99999989,57.99999989,523.999999,117.9999998,115.9999998,117.9999998,933.9999982,68.14959298,67.72078395,3783.492946,8.120489936,5403.033077,63.05982913,8.5,7.993578542,19.63686886,22.02728044,15.99786724,4373.173953,3151.207278,0.083333333,25.37808566,71.56859727,1571.387467,6372.188423,20.40357908,585.2112758,11.28716155,27.91339392,24.29408092,5.980746006,57,0.2775,7.190539841
2,1335.301863,57.99999989,57.99999989,525.999999,115.9999998,115.9999998,117.9999998,933.9999982,68.22873131,67.44383637,3783.660615,8.118598127,5962.900059,57.14366832,8.5,7.654219781,19.65713747,21.89076247,16.00255294,4375.718131,3151.942933,0.083333333,24.84094877,75.7236595,1574.958533,6373.260513,20.14414867,581.8454929,10.31670669,28.17391951,24.13433256,6.015342634,57,0.2775,7.19691266
2,1348.02573,57.99999989,57.99999989,525.999999,115.9999998,117.9999998,115.9999998,933.9999982,68.32554936,67.30219037,3789.374346,8.101214675,5363.253599,63.52668635,8.5,7.254355907,19.75113523,21.98028792,16.00531714,4386.565807,3152.32936,0.166666667,24.39991689,79.27074445,1583.218506,6374.265485,19.98833564,577.9808152,9.515081692,28.43282454,24.05156987,6.055564316,57,0.2775,7.206396379
2,1356.508308,57.99999989,57.99999989,525.999999,115.9999998,117.9999998,115.9999998,933.9999982,68.50465261,67.15799296,3912.670201,7.85100351,5649.35153,60.30898583,8.5,7.610077206,19.74429607,22.0160874,16.00678091,4386.594414,3152.984289,0.166666667,23.48768753,84.19352946,1580.94194,6380.399599,19.60198717,574.5596047,8.379097101,28.75595454,23.86094204,6.091622124,57,0.2775,7.212669257
2,1364.990887,59.99999988,59.99999988,523.999999,117.9999998,115.9999998,117.9999998,935.9999981,68.56124086,67.03583451,3955.600684,7.765577322,5459.836166,62.40645958,8.5,7.409242784,19.72740852,21.96817195,16.0052203,4378.305969,3153.629078,0.25,22.73970811,83.72287085,1563.853107,6379.838657,19.38247267,575.6013418,8.37155755,29.07533555,23.67171822,6.080597361,57,0.2535,7.218903031
2,1344.855557,57.99999989,57.99999989,523.999999,117.9999998,115.9999998,117.9999998,933.9999982,68.57536987,66.95854426,3956.369572,7.764508955,5584.89777,61.00645367,8.5,7.309960906,19.78793025,21.90234687,16.00733274,4377.049434,3154.261095,0.25,22.04307122,83.27800621,1545.419054,6379.377401,19.1753119,577.5983042,8.373915346,29.34425861,23.50010741,6.059574577,57,0.2535,7.204041894
2,1291.052924,57.99999989,57.99999989,525.999999,115.9999998,117.9999998,115.9999998,933.9999982,68.56423039,66.91850175,3992.621725,7.693612675,5444.912487,62.58050702,8.5,7.627446021,19.85440243,22.02432454,16.00910803,4374.409662,3154.493686,0.333333333,21.50897571,83.03723149,1534.208683,6380.082336,19.06548237,578.6245868,8.38285444,29.6135299,23.38410568,6.048826959,57,0.2535,7.163213385
2,1255.184502,57.99999989,57.99999989,525.999999,115.9999998,117.9999998,115.9999998,933.9999982,68.54223521,66.88403555,3991.115199,7.692749828,5305.226067,64.2227174,8.5,7.934815168,19.82628395,21.99983436,16.01344686,4376.005882,3154.747936,0.333333333,20.98777259,83.0250984,1532.082982,6381.302129,19.07971798,579.7950257,8.38874603,29.82541077,23.37641818,6.036616123,57,0.2535,7.135037854
2,1219.31608,57.99999989,57.99999989,525.999999,117.9999998,115.9999998,115.9999998,933.9999982,68.52088938,66.86576318,3994.433336,7.686411325,5726.03482,59.50198675,8.5,8.271747704,19.83610661,21.88044864,16.01748138,4372.630309,3154.223498,0.416666667,20.25182545,83.02127653,1530.299594,6379.612031,19.11014402,581.93054,8.394428886,30.0657699,23.39351616,6.014463513,57,0.2535,7.10604539
2,1183.447658,57.99999989,57.99999989,525.999999,117.9999998,115.9999998,115.9999998,933.9999982,68.5075509,66.84604484,3976.221389,7.726772037,5272.486877,64.62350745,8.5,8.199945703,19.83810966,21.99110341,16.0169776,4379.898193,3153.989125,0.416666667,19.55310794,83.00087244,1526.89881,6379.502795,19.11084315,585.2006338,8.399529765,30.20667426,23.38617145,5.980854766,57,0.2535,7.076187202
2,1129.645026,59.99999988,59.99999988,525.999999,115.9999998,115.9999998,115.9999998,933.9999982,68.46567371,66.82818324,3980.293335,7.710016848,4723.748877,20.00000007,8.5,8.088451004,19.79153002,22.00394859,16.01788423,4381.889726,3153.753903,0.5,18.40779388,83.36378101,1543.467894,6380.991224,19.3319721,590.5088348,8.402156464,30.32850726,23.54287156,5.927091677,57,0.2535,7.029658726
2,1093.776604,57.99999989,57.99999989,525.999999,115.9999998,115.9999998,115.9999998,931.9999982,68.46502735,66.84308049,3980.270175,7.713912017,5873.804166,58.01141478,8.5,8.250042373,19.72482634,21.9510452,16.01714001,4384.140359,3153.943638,0.5,17.74147417,83.14367788,1533.055547,6382.499685,19.18742467,592.0533766,8.391792817,30.08815517,23.42679602,5.911629151,57,0.2535,6.997391761
2,1057.908182,57.99999989,57.99999989,525.999999,115.9999998,115.9999998,113.9999998,929.9999982,68.46092771,66.86111257,3967.811354,7.74223763,5654.219613,60.25728804,8.5,7.996184921,19.66582446,21.98593934,16.01942193,4377.913133,3153.729242,0.583333333,17.45985953,83.30393485,1544.248883,6385.939735,19.2841144,595.5307649,8.39539004,30.08620628,23.45648897,5.877110313,57,0.276,6.964048824
2,1025.138898,57.99999989,57.99999989,525.999999,115.9999998,115.9999998,113.9999998,929.9999982,68.41796842,66.87753797,3966.22129,7.745328062,5773.705735,59.01123658,8.5,8.347987405,19.62348626,22.03957531,16.02077119,4371.376217,3153.391976,0.583333333,17.1431136,83.50224014,1557.558856,6389.219145,19.40561768,598.6606559,8.3916714,30.09143105,23.49934505,5.846383866,57,0.276,6.932583393
2,993.5524555,57.99999989,57.99999989,525.999999,115.9999998,113.9999998,115.9999998,929.9999982,68.3517867,66.89779142,3958.957558,7.760485167,5665.797331,60.13627201,8.5,8.4979098,19.59129135,22.00976639,16.01856253,4365.437694,3152.681058,0.666666667,16.74997452,83.5907843,1566.308761,6391.746865,19.45805177,601.5326788,8.388353012,30.16759941,23.50069757,5.818470257,57,0.276,6.901286859
2,946.1727913,59.99999988,59.99999988,523.999999,115.9999998,113.9999998,115.9999998,929.9999982,68.25147228,66.92307304,3957.364168,7.76152111,5731.834456,59.42957217,8.5,8.507115759,19.54243955,21.92421611,16.01482686,4366.991414,3152.05895,0.666666667,16.3206019,83.71547242,1579.035679,6393.926465,19.54673695,605.8204484,8.383647005,30.07522189,23.53765051,5.777289309,57,0.276,6.852425207
2,914.5863485,57.99999989,57.99999989,523.999999,113.9999998,115.9999998,113.9999998,925.9999982,68.20239784,66.93027133,3934.164587,7.80996718,5564.744824,61.21867958,8.5,8.70283788,19.49261587,21.93040727,16.00963295,4366.897446,3150.868182,0.75,16.13204855,84.13644561,1604.046772,6394.51461,19.7859149,607.0980675,8.381111848,30.01237217,23.66567242,5.765131183,57,0.276,6.818471885
2,882.9999057,57.99999989,57.99999989,523.999999,113.9999998,115.9999998,113.9999998,925.9999982,68.16150345,66.93673176,3917.218815,7.844859627,5746.635911,59.28858143,8.5,8.644209434,19.42654935,21.90999531,16.00638741,4367.811058,3150.20717,0.75,16.12782801,84.61809827,1620.326826,6394.243011,20.04977207,592.184227,8.371218043,30.06613975,23.8447809,5.910322903,57,0.276,6.783325094
2,851.4134629,57.99999989,57.99999989,521.999999,115.9999998,113.9999998,115.9999998,925.9999982,68.05098486,66.9370251,3858.943069,7.969817718,5816.281688,58.57446241,8.5,8.269644293,19.41890621,21.89531405,16.00555614,4372.311704,3148.899258,0.833333333,16.34684757,85.30220454,1639.294817,6394.179515,20.36776287,579.9300791,8.358135249,30.30572172,24.06451354,6.035210323,57,0.276,6.746897866
2,804.0337987,59.99999988,59.99999988,519.999999,115.9999998,113.9999998,115.9999998,925.9999982,67.93562455,66.90689159,3805.920877,8.076135596,5514.442952,61.78271911,8.5,8.859584522,19.39484496,21.91231689,16.00888459,4372.435603,3148.455666,0.833333333,16.99752152,85.7022181,1644.490702,6393.610478,20.56312452,572.5011566,8.353268033,30.5206178,24.17198293,6.113524767,57,0.276,6.689641306
2,772.4473559,57.99999989,57.99999989,519.999999,113.9999998,115.9999998,115.9999998,923.9999982,67.83914599,66.87743153,3776.269094,8.143826727,5404.55679,63.04344195,8.5,8.554094499,19.39267735,21.91517424,16.00921717,4371.319043,3148.349126,0.916666667,17.71032698,85.57047014,1638.76976,6393.795844,20.50149231,574.9841814,8.353918747,30.50185392,24.1470879,6.087123982,57,0.259,6.649563859
2,765,57.99999989,57.99999989,519.999999,113.9999998,115.9999998,115.9999998,923.9999982,67.78731254,66.85879079,3681.269547,8.341461574,6076.826712,56.06809483,8.5,8.397257328,19.31580011,21.91007737,16.00880554,4360.748309,3148.588116,0.916666667,18.33323857,85.23911683,1627.693837,6393.450936,20.32092968,577.1260163,8.349436353,30.35621341,24.0080334,6.064533397,57,0.259,6.639875834
2,765,57.99999989,57.99999989,517.999999,115.9999998,115.9999998,115.9999998,923.9999982,67.78905951,66.85827475,3620.591435,8.484866686,5226.915741,65.18132239,8.5,8.677862376,19.3746403,21.90999985,16.00622095,4358.951782,3148.43193,0.916666667,18.87636684,84.6644238,1602.326733,6389.927196,20.00759236,584.4251835,8.346614788,30.28826094,23.83281283,5.988790522,57,0.259,6.639875834
2,802.1067928,57.99999989,57.99999989,517.999999,115.9999998,115.9999998,115.9999998,923.9999982,67.85065219,66.84112952,3568.330098,8.611740464,5773.16972,59.02123006,8.5,8.395686692,19.39815843,21.90999985,16.00251289,4362.685678,3149.403896,0,19.13684768,83.6123055,1552.692793,6387.973306,19.40899729,594.6495262,8.349507284,30.21163964,23.42101674,5.885819875,57,0.259,6.687241757
2,837.6621123,57.99999989,57.99999989,517.999999,115.9999998,115.9999998,115.9999998,923.9999982,67.92330688,66.8216439,3477.847196,8.83270252,5245.737152,64.95606784,8.5,8.417611554,19.43463696,21.90999985,15.99850535,4347.483708,3150.630671,0,19.01322746,82.7722026,1513.605174,6387.785634,18.90545396,601.7200923,8.342775167,30.18498398,23.05233489,5.816658019,57,0.259,6.730614812
2,873.2174318,57.99999989,57.99999989,517.999999,115.9999998,115.9999998,115.9999998,923.9999982,67.93573516,66.83607375,3446.797164,8.918170721,5570.126986,61.17050836,8.5,8.619885063,19.48451775,21.90999985,16.00282285,4354.412302,3151.711051,0.083333333,18.36678825,81.7367081,1455.965216,6380.368626,18.26809947,610.9464333,8.344289244,30.14576443,22.60938095,5.728816487,57,0.259,6.772184588
2,908.7727513,57.99999989,57.99999989,517.999999,115.9999998,115.9999998,117.9999998,925.9999982,67.93132109,66.85510024,3393.851133,9.056785245,5528.149772,61.63337704,8.5,8.265235535,19.56374204,21.90999985,16.00232249,4356.190085,3152.731557,0.083333333,17.74267166,80.49833032,1382.662134,6366.020366,17.53354783,617.5664177,8.339669868,30.18480387,22.11896737,5.667406613,57,0.259,6.812095064
2,944.3280708,55.99999989,55.99999989,519.999999,115.9999998,115.9999998,117.9999998,925.9999982,67.96720396,66.87074945,3372.785906,9.104997993,5718.678884,59.57740149,8.5,8.712986223,19.6512447,21.90999985,15.99833075,4361.647012,3154.338768,0.166666667,16.90997647,79.54089929,1322.520565,6356.057829,16.91919363,622.0972222,8.334561764,30.14477202,21.70665706,5.626130249,57,0.259,6.850473638
