,after,after_and_js_jannies,age,artistname,available,collected_at,date,is_free_market,is_jannies,left_days,name,price_per_deal,price_per_unit,unit
198,1,1,25.0,氷川きよし,1,,,1,1,60,氷川きよしコンサートツアー2019 20周年大感謝祭！！,25000,25000.0,1
199,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,2000,2000.0,1
200,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,2000,2000.0,1
201,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,2000,2000.0,1
202,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,2000,2000.0,1
203,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,2300,2300.0,1
204,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,2300,2300.0,1
205,1,1,25.0,氷川きよし,0,,,1,1,0,もっと四国音楽祭2019,3000,3000.0,1
206,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,6000,3000.0,2
207,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9000,9000.0,1
208,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,10000,10000.0,1
209,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,10000,5000.0,2
210,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,12000,6000.0,2
211,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,18000,18000.0,1
212,1,1,25.0,氷川きよし,0,,,1,1,9,氷川きよしコンサートツアー2019 20周年大感謝祭！！,18000,18000.0,1
213,1,1,25.0,氷川きよし,0,,,1,1,13,氷川きよしコンサートツアー2019 20周年大感謝祭！！,8500,8500.0,1
214,1,1,25.0,氷川きよし,0,,,1,1,13,氷川きよしコンサートツアー2019 20周年大感謝祭！！,8500,4250.0,2
215,1,1,25.0,氷川きよし,0,,,1,1,13,氷川きよしコンサートツアー2019 20周年大感謝祭！！,8500,4250.0,2
216,1,1,25.0,氷川きよし,0,,,1,1,13,新・BS日本のうた,5000,5000.0,1
217,1,1,25.0,氷川きよし,0,,,1,1,13,新・BS日本のうた,2800,2800.0,1
218,1,1,25.0,氷川きよし,0,,,1,1,13,新・BS日本のうた,2800,2800.0,1
219,1,1,25.0,氷川きよし,0,,,1,1,13,新・BS日本のうた,3000,3000.0,1
220,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,10000,10000.0,1
221,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,13000,6500.0,2
222,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,7500,7500.0,1
223,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,7500,3750.0,2
224,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9800,9800.0,1
225,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9800,4900.0,2
226,1,1,25.0,氷川きよし,0,,,1,1,23,氷川きよしコンサートツアー2019 20周年大感謝祭！！,13500,13500.0,1
227,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,5000,2500.0,2
228,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,5000,5000.0,1
229,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,6000,3000.0,2
230,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,6500,3250.0,2
231,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,7000,7000.0,1
232,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,13000,13000.0,1
233,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,13000,13000.0,1
234,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,16000,16000.0,1
235,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,18000,9000.0,2
236,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,23000,23000.0,1
237,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,28000,14000.0,2
238,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,29800,29800.0,1
239,1,1,25.0,氷川きよし,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,34800,34800.0,1
240,1,1,25.0,氷川きよし,0,,,1,1,29,氷川きよしコンサートツアー2019 20周年大感謝祭！！,8500,8500.0,1
241,1,1,25.0,氷川きよし,0,,,1,1,31,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9500,4750.0,2
242,1,1,25.0,氷川きよし,0,,,1,1,31,氷川きよしコンサートツアー2019 20周年大感謝祭！！,7500,7500.0,1
243,1,1,25.0,氷川きよし,0,,,1,1,31,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9500,4750.0,2
244,1,1,25.0,氷川きよし,0,,,1,1,33,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9500,9500.0,1
245,1,1,25.0,氷川きよし,0,,,1,1,33,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9500,4750.0,2
246,1,1,25.0,氷川きよし,0,,,1,1,33,氷川きよしコンサートツアー2019 20周年大感謝祭！！,9500,4750.0,2
247,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,7500,7500.0,1
248,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,11000,5500.0,2
249,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,11000,5500.0,2
250,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,13000,13000.0,1
251,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,7500,7500.0,1
252,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,8500,8500.0,1
253,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,10500,5250.0,2
254,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,11000,5500.0,2
255,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,11000,5500.0,2
256,1,1,25.0,氷川きよし,0,,,1,1,46,氷川きよしコンサートツアー2019 20周年大感謝祭！！,11000,5500.0,2
257,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,4,JASRAC創立80周年記念 こころの歌人たちスペシャル 歌よ未来へ,9000,4500.0,2
258,1,1,25.0,坂本冬美,0,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,4,JASRAC創立80周年記念 こころの歌人たちスペシャル 歌よ未来へ,9000,4500.0,2
259,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,4,JASRAC創立80周年記念 こころの歌人たちスペシャル 歌よ未来へ,17000,17000.0,1
260,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,13,新・BS日本のうた,3200,3200.0,1
261,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,13,新・BS日本のうた,3500,3500.0,1
262,1,1,25.0,坂本冬美,0,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,13,新・BS日本のうた,3000,3000.0,1
263,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,13,新・BS日本のうた,3300,3300.0,1
264,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,13,新・BS日本のうた,3980,3980.0,1
265,1,1,25.0,坂本冬美,1,2019-04-13 00:00:00,2019-04-26 00:00:00,1,1,18,五木ひろし 特別公演 歌・舞・奏スペシャル,8000,4000.0,2
266,1,1,25.0,坂本冬美,1,,,1,1,18,五木ひろし 特別公演 歌・舞・奏スペシャル,10000,5000.0,2
267,1,1,25.0,坂本冬美,1,,,1,1,22,五木ひろし 特別公演 歌・舞・奏スペシャル,12000,6000.0,2
268,1,1,25.0,坂本冬美,1,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,5000,5000.0,1
269,1,1,25.0,坂本冬美,1,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,5000,5000.0,1
270,1,1,25.0,坂本冬美,1,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,7000,3500.0,2
271,1,1,25.0,坂本冬美,1,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,8500,8500.0,1
272,1,1,25.0,坂本冬美,1,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,32000,32000.0,1
273,1,1,25.0,坂本冬美,1,,,1,1,33,五木ひろし 特別公演 歌・舞・奏スペシャル,18500,18500.0,1
274,1,1,25.0,坂本冬美,1,,,1,1,35,五木ひろし 特別公演 歌・舞・奏スペシャル,9000,4500.0,2
275,1,1,25.0,坂本冬美,1,,,1,1,66,すぎもとまさとチャリティーコンサート,20000,20000.0,1
276,1,1,25.0,坂本冬美,1,,,1,1,78,坂本冬美コンサート,10000,10000.0,1
277,1,1,25.0,坂本冬美,1,,,1,1,78,坂本冬美コンサート,10000,5000.0,2
278,1,1,25.0,坂本冬美,0,,,1,1,13,新・BS日本のうた,5000,5000.0,1
279,1,1,25.0,坂本冬美,0,,,1,1,13,新・BS日本のうた,2800,2800.0,1
280,1,1,25.0,坂本冬美,0,,,1,1,13,新・BS日本のうた,2800,2800.0,1
281,1,1,25.0,坂本冬美,0,,,1,1,13,新・BS日本のうた,3000,3000.0,1
282,1,1,25.0,坂本冬美,0,,,1,1,16,五木ひろし 特別公演 歌・舞・奏スペシャル,17000,8500.0,2
283,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,5000,2500.0,2
284,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,5000,5000.0,1
285,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,6000,3000.0,2
286,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,6500,3250.0,2
287,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,7000,7000.0,1
288,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,13000,13000.0,1
289,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,13000,13000.0,1
290,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,16000,16000.0,1
291,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,18000,9000.0,2
292,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,23000,23000.0,1
293,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,28000,14000.0,2
294,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,29800,29800.0,1
295,1,1,25.0,坂本冬美,0,,,1,1,27,第19回 虹の架け橋 まごころ募金コンサート 新しい時代へ！歌い継ぐ日本の名曲,34800,34800.0,1
296,0,0,,演歌,1,2019-05-17,2019-05-23,0,0,6,,12000,6000.0,2
297,0,0,,演歌,1,2019-05-17,2019-07-13,0,0,57,,21000,21000.0,1
298,0,0,,演歌,1,2019-05-17,2019-05-24,0,0,7,,1300,1300.0,1
299,0,0,,演歌,1,2019-05-17,2019-06-08,0,0,22,,5000,2500.0,2
300,0,0,,演歌,1,2019-05-17,2019-05-19,0,0,2,,16000,16000.0,1
301,0,0,,演歌,1,2019-05-17,2019-05-26,0,0,9,,16000,16000.0,1
302,0,0,,演歌,1,2019-05-17,2019-05-17,0,0,0,,16000,16000.0,1
303,0,0,,演歌,1,2019-05-17,2019-06-14,0,0,28,,1100,1100.0,1
304,0,0,,演歌,1,2019-05-17,2019-07-22,0,0,66,,15000,15000.0,1
305,0,0,,演歌,1,2019-05-17,2019-05-25,0,0,8,,20000,10000.0,2
306,0,0,,演歌,1,2019-05-17,2019-05-25,0,0,8,,5000,5000.0,1
307,0,0,,演歌,1,2019-05-17,2019-05-26,0,0,9,,30000,30000.0,1
308,0,0,,演歌,1,2019-05-17,2019-05-24,0,0,7,,16000,16000.0,1
309,0,0,,演歌,1,2019-05-17,2019-05-23,0,0,6,,30000,15000.0,2
310,0,0,,演歌,1,2019-05-17,2019-05-22,0,0,5,,21000,21000.0,1
311,0,0,,演歌,1,2019-05-17,2019-05-28,0,0,11,,1300,1300.0,1
312,0,0,,演歌,1,2019-05-17,2019-05-26,0,0,9,,17000,17000.0,1
313,0,0,,演歌,1,2019-05-17,2019-05-26,0,0,9,,15000,15000.0,1
314,0,0,,演歌,1,2019-05-17,2019-05-19,0,0,2,,22000,22000.0,1
315,0,0,,演歌,1,2019-05-17,2019-05-25,0,0,8,,10000,10000.0,1
316,0,0,,演歌,1,2019-05-17,2019-05-18,0,0,1,,3000,1500.0,2
317,0,0,,演歌,1,2019-05-17,2019-05-23,0,0,6,,26000,26000.0,1
318,0,0,,演歌,1,2019-05-17,2019-05-25,0,0,8,,8000,8000.0,1
319,0,0,,演歌,1,2019-05-17,2019-05-20,0,0,3,,1000,1000.0,1
320,0,0,,演歌,1,2019-05-17,2019-07-10,0,0,54,,13648,6824.0,2
321,0,0,,演歌,1,2019-05-17,2019-05-18,0,0,1,,1000,1000.0,1
322,0,0,,演歌,1,2019-05-17,2019-05-24,0,0,7,,4500,4500.0,1
323,0,0,,演歌,1,2019-05-17,2019-05-21,0,0,4,,3000,3000.0,1
324,0,0,,演歌,1,2019-05-17,2019-06-03,0,0,17,,3900,3900.0,1
325,0,0,,演歌,1,2019-05-17,2019-05-18,0,0,1,,1000,1000.0,1
326,0,0,,演歌,1,2019-05-17,2019-05-28,0,0,11,,9000,4500.0,2
327,0,0,,演歌,1,2019-05-17,2019-05-18,0,0,1,,5400,5400.0,1
328,0,0,,演歌,1,2019-05-17,2019-06-23,0,0,37,,12000,12000.0,1
329,0,0,,演歌,1,2019-05-18,2019-05-25,0,0,7,,5000,5000.0,1
330,0,0,,演歌,1,2019-05-18,2019-05-23,0,0,5,,12000,6000.0,2
331,0,0,,演歌,1,2019-05-18,2019-07-13,0,0,56,,21000,21000.0,1
332,0,0,,演歌,1,2019-05-18,2019-05-24,0,0,6,,1700,1700.0,1
333,0,0,,演歌,1,2019-05-18,2019-06-22,0,0,35,,5000,5000.0,1
334,0,0,,演歌,1,2019-05-18,2019-06-08,0,0,21,,5250,2625.0,2
335,0,0,,演歌,1,2019-05-18,2019-06-14,0,0,27,,1300,1300.0,1
336,0,0,,演歌,1,2019-05-18,2019-05-26,0,0,8,,16000,16000.0,1
337,0,0,,演歌,1,2019-05-18,2019-05-19,0,0,1,,16000,16000.0,1
338,0,0,,演歌,1,2019-05-18,2019-05-24,0,0,6,,16000,16000.0,1
339,0,0,,演歌,1,2019-05-18,2019-05-25,0,0,7,,20000,10000.0,2
340,0,0,,演歌,1,2019-05-18,2019-05-26,0,0,8,,30000,30000.0,1
341,0,0,,演歌,1,2019-05-18,2019-07-22,0,0,65,,15000,15000.0,1
342,0,0,,演歌,1,2019-05-18,2019-05-22,0,0,4,,10000,5000.0,2
343,0,0,,演歌,1,2019-05-18,2019-05-26,0,0,8,,15000,15000.0,1
344,0,0,,演歌,1,2019-05-18,2019-05-28,0,0,10,,1300,1300.0,1
345,0,0,,演歌,1,2019-05-18,2019-05-26,0,0,8,,17000,17000.0,1
346,0,0,,演歌,1,2019-05-18,2019-05-19,0,0,1,,22000,22000.0,1
347,0,0,,演歌,1,2019-05-18,2019-05-23,0,0,5,,30000,15000.0,2
348,0,0,,演歌,1,2019-05-18,2019-05-25,0,0,7,,10000,10000.0,1
349,0,0,,演歌,1,2019-05-18,2019-05-23,0,0,5,,26000,26000.0,1
350,0,0,,演歌,1,2019-05-18,2019-05-19,0,0,1,,3000,1500.0,2
351,0,0,,演歌,1,2019-05-18,2019-05-25,0,0,7,,8000,8000.0,1
352,0,0,,演歌,1,2019-05-18,2019-05-20,0,0,2,,1000,1000.0,1
353,0,0,,演歌,1,2019-05-18,2019-05-24,0,0,6,,4500,4500.0,1
354,0,0,,演歌,1,2019-05-18,2019-07-10,0,0,53,,13648,6824.0,2
355,0,0,,演歌,1,2019-05-18,2019-05-21,0,0,3,,3000,3000.0,1
356,0,0,,演歌,1,2019-05-18,2019-06-03,0,0,16,,3900,3900.0,1
357,0,0,,演歌,1,2019-05-18,2019-05-19,0,0,1,,1000,1000.0,1
358,0,0,,演歌,1,2019-05-18,2019-05-28,0,0,10,,9000,4500.0,2
359,0,0,,演歌,1,2019-05-18,2019-05-19,0,0,1,,5400,5400.0,1
360,0,0,,演歌,1,2019-05-19,2019-05-23,0,0,4,,12000,6000.0,2
361,0,0,,演歌,1,2019-05-19,2019-05-20,0,0,1,,16000,16000.0,1
362,0,0,,演歌,1,2019-05-19,2019-06-22,0,0,34,,5000,5000.0,1
363,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,16000,16000.0,1
364,0,0,,演歌,1,2019-05-19,2019-05-24,0,0,5,,3300,3300.0,1
365,0,0,,演歌,1,2019-05-19,2019-06-08,0,0,20,,6000,3000.0,2
366,0,0,,演歌,1,2019-05-19,2019-06-05,0,0,17,,13000,13000.0,1
367,0,0,,演歌,1,2019-05-19,2019-05-24,0,0,5,,16000,16000.0,1
368,0,0,,演歌,1,2019-05-19,2019-05-27,0,0,8,,12000,12000.0,1
369,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,16000,16000.0,1
370,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,30000,30000.0,1
371,0,0,,演歌,1,2019-05-19,2019-05-27,0,0,8,,12000,12000.0,1
372,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,15000,15000.0,1
373,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,16000,16000.0,1
374,0,0,,演歌,1,2019-05-19,2019-06-14,0,0,26,,1400,1400.0,1
375,0,0,,演歌,1,2019-05-19,2019-05-28,0,0,9,,1400,1400.0,1
376,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,15000,15000.0,1
377,0,0,,演歌,1,2019-05-19,2019-05-26,0,0,7,,17000,17000.0,1
378,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,10000,10000.0,1
379,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,22000,22000.0,1
380,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,8000,8000.0,1
381,0,0,,演歌,1,2019-05-19,2019-07-13,0,0,55,,19000,19000.0,1
382,0,0,,演歌,1,2019-05-19,2019-05-23,0,0,4,,16000,8000.0,2
383,0,0,,演歌,1,2019-05-19,2019-05-21,0,0,2,,3000,3000.0,1
384,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,3000,1500.0,2
385,0,0,,演歌,1,2019-05-19,2019-06-03,0,0,15,,3900,3900.0,1
386,0,0,,演歌,1,2019-05-19,2019-05-28,0,0,9,,9000,4500.0,2
387,0,0,,演歌,1,2019-05-19,2019-07-10,0,0,52,,13648,6824.0,2
388,0,0,,演歌,1,2019-05-19,2019-05-24,0,0,5,,3000,3000.0,1
389,0,0,,演歌,1,2019-05-19,2019-05-19,0,0,0,,1000,1000.0,1
390,0,0,,演歌,1,2019-05-19,2019-05-25,0,0,6,,5400,5400.0,1
391,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,1620,1620.0,1
392,0,0,,演歌,1,2019-05-20,2019-05-20,0,0,0,,16000,16000.0,1
393,0,0,,演歌,1,2019-05-20,2019-06-22,0,0,33,,3500,3500.0,1
394,0,0,,演歌,1,2019-05-20,2019-05-26,0,0,6,,17000,17000.0,1
395,0,0,,演歌,1,2019-05-20,2019-05-27,0,0,7,,12000,12000.0,1
396,0,0,,演歌,1,2019-05-20,2019-05-23,0,0,3,,10000,5000.0,2
397,0,0,,演歌,1,2019-05-20,2019-05-27,0,0,7,,12000,12000.0,1
398,0,0,,演歌,1,2019-05-20,2019-05-23,0,0,3,,16000,8000.0,2
399,0,0,,演歌,1,2019-05-20,2019-05-26,0,0,6,,15000,15000.0,1
400,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,1310,1310.0,1
401,0,0,,演歌,1,2019-05-20,2019-05-28,0,0,8,,1500,1500.0,1
402,0,0,,演歌,1,2019-05-20,2019-06-05,0,0,16,,13000,13000.0,1
403,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,16000,16000.0,1
404,0,0,,演歌,1,2019-05-20,2019-05-21,0,0,1,,3000,3000.0,1
405,0,0,,演歌,1,2019-05-20,2019-07-13,0,0,54,,19000,19000.0,1
406,0,0,,演歌,1,2019-05-20,2019-05-24,0,0,4,,3000,3000.0,1
407,0,0,,演歌,1,2019-05-20,2019-07-19,0,0,60,,9000,9000.0,1
408,0,0,,演歌,1,2019-05-20,2019-06-03,0,0,14,,4000,4000.0,1
409,0,0,,演歌,1,2019-05-20,2019-05-20,0,0,0,,1000,1000.0,1
410,0,0,,演歌,1,2019-05-20,2019-05-25,0,0,5,,5400,5400.0,1
411,0,0,,演歌,1,2019-05-20,2019-06-23,0,0,34,,12000,12000.0,1
412,0,0,,演歌,1,2019-05-21,2019-07-13,0,0,53,,19000,19000.0,1
413,0,0,,演歌,1,2019-05-21,2019-05-21,0,0,0,,15000,15000.0,1
414,0,0,,演歌,1,2019-05-21,2019-06-14,0,0,24,,2000,2000.0,1
415,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,12000,6000.0,2
416,0,0,,演歌,1,2019-05-21,2019-05-26,0,0,5,,8000,8000.0,1
417,0,0,,演歌,1,2019-05-21,2019-05-30,0,0,9,,1800,1800.0,1
418,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,2320,2320.0,1
419,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,15000,15000.0,1
420,0,0,,演歌,1,2019-05-21,2019-06-09,0,0,19,,2000,2000.0,1
421,0,0,,演歌,1,2019-05-21,2019-05-28,0,0,7,,1500,1500.0,1
422,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,12000,12000.0,1
423,0,0,,演歌,1,2019-05-21,2019-05-27,0,0,6,,12000,12000.0,1
424,0,0,,演歌,1,2019-05-21,2019-06-05,0,0,15,,13000,13000.0,1
425,0,0,,演歌,1,2019-05-21,2019-05-26,0,0,5,,15000,15000.0,1
426,0,0,,演歌,1,2019-05-21,2019-05-21,0,0,0,,3000,3000.0,1
427,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,16000,16000.0,1
428,0,0,,演歌,1,2019-05-21,2019-05-24,0,0,3,,3000,3000.0,1
429,0,0,,演歌,1,2019-05-21,2019-06-03,0,0,13,,4000,4000.0,1
430,0,0,,演歌,1,2019-05-21,2019-07-19,0,0,59,,9000,9000.0,1
431,0,0,,演歌,1,2019-05-21,2019-05-25,0,0,4,,5400,5400.0,1
432,0,0,,演歌,1,2019-05-21,2019-06-23,0,0,33,,12000,12000.0,1
433,0,0,,演歌,1,2019-05-22,2019-07-13,0,0,52,,19000,19000.0,1
434,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,8000,8000.0,1
435,0,0,,演歌,1,2019-05-22,2019-06-09,0,0,18,,3800,1900.0,2
436,0,0,,演歌,1,2019-05-22,2019-06-09,0,0,18,,2800,1400.0,2
437,0,0,,演歌,1,2019-05-22,2019-05-26,0,0,4,,21000,21000.0,1
438,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,15000,15000.0,1
439,0,0,,演歌,1,2019-05-22,2019-06-14,0,0,23,,2000,2000.0,1
440,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,12000,6000.0,2
441,0,0,,演歌,1,2019-05-22,2019-06-09,0,0,18,,2000,2000.0,1
442,0,0,,演歌,1,2019-05-22,2019-05-22,0,0,0,,15000,15000.0,1
443,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,12000,12000.0,1
444,0,0,,演歌,1,2019-05-22,2019-05-27,0,0,5,,12000,12000.0,1
445,0,0,,演歌,1,2019-05-22,2019-05-26,0,0,4,,15000,15000.0,1
446,0,0,,演歌,1,2019-05-22,2019-05-25,0,0,3,,16000,16000.0,1
447,0,0,,演歌,1,2019-05-22,2019-06-05,0,0,14,,13000,13000.0,1
448,0,0,,演歌,1,2019-05-22,2019-06-03,0,0,12,,4000,4000.0,1
449,0,0,,演歌,1,2019-05-22,2019-07-19,0,0,58,,9000,9000.0,1
450,0,0,,演歌,1,2019-05-22,2019-05-26,0,0,4,,5400,5400.0,1
451,0,0,,演歌,1,2019-05-22,2019-06-23,0,0,32,,12000,12000.0,1
452,0,0,,演歌,1,2019-05-23,2019-07-13,0,0,51,,19000,19000.0,1
453,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,4000,2000.0,2
454,0,0,,演歌,1,2019-05-23,2019-05-23,0,0,0,,15000,15000.0,1
455,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,2800,1400.0,2
456,0,0,,演歌,1,2019-05-23,2019-06-09,0,0,17,,3800,1900.0,2
457,0,0,,演歌,1,2019-05-23,2019-05-25,0,0,2,,20000,20000.0,1
