,after,after_and_is_jannies,age,artistname,available,collected_at,date,is_jannies,left_days,name,price_per_deal,price_per_unit,unit
539,1,1,22.2,セクシーゾーン,,2019-06-14,2019-09-20,1,98,HAMLET ハムレット,,38250.0,
540,1,1,22.2,セクシーゾーン,,2019-06-15,2019-09-20,1,97,HAMLET ハムレット,,37000.0,
541,1,1,22.2,セクシーゾーン,,2019-06-16,2019-09-20,1,96,HAMLET ハムレット,,37000.0,
542,1,1,22.2,セクシーゾーン,,2019-06-17,2019-09-20,1,95,HAMLET ハムレット,,37000.0,
543,1,1,22.2,セクシーゾーン,,2019-06-18,2019-09-20,1,94,HAMLET ハムレット,,37000.0,
544,1,1,22.2,セクシーゾーン,,2019-06-19,2019-09-20,1,93,HAMLET ハムレット,,37000.0,
545,1,1,22.2,セクシーゾーン,,2019-06-20,2019-09-20,1,92,HAMLET ハムレット,,35000.0,
546,1,1,22.2,セクシーゾーン,,2019-06-21,2019-09-20,1,91,HAMLET ハムレット,,35000.0,
547,1,1,22.2,セクシーゾーン,,2019-06-22,2019-09-20,1,90,HAMLET ハムレット,,35000.0,
548,1,1,22.2,セクシーゾーン,,2019-06-23,2019-09-20,1,89,HAMLET ハムレット,,45000.0,
549,1,1,22.2,セクシーゾーン,,2019-06-24,2019-09-20,1,88,HAMLET ハムレット,,45000.0,
550,1,1,22.2,セクシーゾーン,,2019-06-25,2019-09-20,1,87,HAMLET ハムレット,,44166.66666666666,
551,1,1,22.2,セクシーゾーン,,2019-06-26,2019-09-20,1,86,HAMLET ハムレット,,44166.66666666666,
552,1,1,22.2,セクシーゾーン,,2019-06-27,2019-09-20,1,85,HAMLET ハムレット,,43666.66666666666,
553,1,1,22.2,セクシーゾーン,,2019-06-28,2019-09-20,1,84,HAMLET ハムレット,,43666.66666666666,
554,1,1,22.2,セクシーゾーン,,2019-06-29,2019-09-20,1,83,HAMLET ハムレット,,33000.0,
555,1,1,22.2,セクシーゾーン,,2019-07-01,2019-09-20,1,81,HAMLET ハムレット,,33000.0,
556,1,1,22.2,セクシーゾーン,,2019-07-02,2019-09-20,1,80,HAMLET ハムレット,,33000.0,
557,1,1,22.2,セクシーゾーン,,2019-07-03,2019-09-20,1,79,HAMLET ハムレット,,33000.0,
558,1,1,22.2,セクシーゾーン,,2019-07-04,2019-09-20,1,78,HAMLET ハムレット,,33000.0,
559,1,1,22.2,セクシーゾーン,,2019-07-05,2019-09-20,1,77,HAMLET ハムレット,,33000.0,
560,1,1,22.2,セクシーゾーン,,2019-07-06,2019-09-20,1,76,HAMLET ハムレット,,33000.0,
561,1,1,22.2,セクシーゾーン,,2019-07-07,2019-09-20,1,75,HAMLET ハムレット,,33000.0,
562,1,1,22.2,セクシーゾーン,,2019-07-08,2019-09-20,1,74,HAMLET ハムレット,,33000.0,
563,1,1,22.2,セクシーゾーン,,2019-07-10,2019-09-20,1,72,HAMLET ハムレット,,33000.0,
564,1,1,22.2,セクシーゾーン,,2019-07-11,2019-09-20,1,71,HAMLET ハムレット,,33000.0,
565,1,1,22.2,セクシーゾーン,,2019-07-12,2019-09-20,1,70,HAMLET ハムレット,,33000.0,
566,1,1,22.2,セクシーゾーン,,2019-07-13,2019-09-20,1,69,HAMLET ハムレット,,33000.0,
567,1,1,22.2,セクシーゾーン,,2019-07-14,2019-09-20,1,68,HAMLET ハムレット,,33000.0,
568,1,1,22.2,セクシーゾーン,,2019-07-15,2019-09-20,1,67,HAMLET ハムレット,,33000.0,
569,1,1,22.2,セクシーゾーン,,2019-07-16,2019-09-20,1,66,HAMLET ハムレット,,33000.0,
570,1,1,22.2,セクシーゾーン,,2019-07-17,2019-09-20,1,65,HAMLET ハムレット,,32250.0,
571,1,1,22.2,セクシーゾーン,,2019-07-18,2019-09-20,1,64,HAMLET ハムレット,,32250.0,
572,1,1,22.2,セクシーゾーン,,2019-07-19,2019-09-20,1,63,HAMLET ハムレット,,32250.0,
573,1,1,22.2,セクシーゾーン,,2019-07-20,2019-09-20,1,62,HAMLET ハムレット,,32250.0,
574,1,1,22.2,セクシーゾーン,,2019-07-21,2019-09-20,1,61,HAMLET ハムレット,,32250.0,
575,1,1,22.2,セクシーゾーン,,2019-07-22,2019-09-20,1,60,HAMLET ハムレット,,32250.0,
576,1,1,22.2,セクシーゾーン,,2019-07-23,2019-09-20,1,59,HAMLET ハムレット,,32250.0,
577,1,1,22.2,セクシーゾーン,,2019-07-24,2019-09-20,1,58,HAMLET ハムレット,,32250.0,
578,1,1,22.2,セクシーゾーン,,2019-07-25,2019-09-20,1,57,HAMLET ハムレット,,32250.0,
579,1,1,22.2,セクシーゾーン,,2019-07-28,2019-09-20,1,54,HAMLET ハムレット,,27625.0,
580,1,1,22.2,セクシーゾーン,,2019-07-29,2019-09-20,1,53,HAMLET ハムレット,,27575.0,
581,1,1,22.2,セクシーゾーン,,2019-07-30,2019-09-20,1,52,HAMLET ハムレット,,27575.0,
582,1,1,22.2,セクシーゾーン,,2019-07-31,2019-09-20,1,51,HAMLET ハムレット,,27575.0,
583,1,1,22.2,セクシーゾーン,,2019-08-01,2019-09-20,1,50,HAMLET ハムレット,,32250.0,
584,1,1,22.2,セクシーゾーン,,2019-08-02,2019-09-20,1,49,HAMLET ハムレット,,32250.0,
585,1,1,22.2,セクシーゾーン,,2019-08-03,2019-09-20,1,48,HAMLET ハムレット,,22500.0,
586,1,1,22.2,セクシーゾーン,,2019-08-04,2019-09-20,1,47,HAMLET ハムレット,,22500.0,
587,1,1,22.2,セクシーゾーン,,2019-08-05,2019-09-20,1,46,HAMLET ハムレット,,23000.0,
588,1,1,22.2,セクシーゾーン,,2019-08-07,2019-09-20,1,44,HAMLET ハムレット,,23750.0,
589,1,1,22.2,セクシーゾーン,,2019-08-08,2019-09-20,1,43,HAMLET ハムレット,,23750.0,
590,1,1,22.2,セクシーゾーン,,2019-08-10,2019-09-20,1,41,HAMLET ハムレット,,37500.0,
591,1,1,22.2,セクシーゾーン,,2019-08-11,2019-09-20,1,40,HAMLET ハムレット,,73750.0,
592,0,0,22.2,セクシーゾーン,,2019-06-07,2019-09-21,1,106,HAMLET ハムレット,,37500.0,
593,0,0,22.2,セクシーゾーン,,2019-06-08,2019-09-21,1,105,HAMLET ハムレット,,36666.66666666666,
594,0,0,22.2,セクシーゾーン,,2019-06-09,2019-09-21,1,104,HAMLET ハムレット,,35625.0,
595,0,0,22.2,セクシーゾーン,,2019-06-10,2019-09-21,1,103,HAMLET ハムレット,,32612.4375,
596,0,0,22.2,セクシーゾーン,,2019-06-11,2019-09-21,1,102,HAMLET ハムレット,,30638.83333333333,
597,0,0,22.2,セクシーゾーン,,2019-06-12,2019-09-21,1,101,HAMLET ハムレット,,30638.83333333333,
598,0,0,22.2,セクシーゾーン,,2019-06-13,2019-09-21,1,100,HAMLET ハムレット,,30638.83333333333,
599,1,1,22.2,セクシーゾーン,,2019-06-14,2019-09-21,1,99,HAMLET ハムレット,,30638.83333333333,
600,1,1,22.2,セクシーゾーン,,2019-06-15,2019-09-21,1,98,HAMLET ハムレット,,30433.277777777777,
601,1,1,22.2,セクシーゾーン,,2019-06-16,2019-09-21,1,97,HAMLET ハムレット,,31389.95,
602,1,1,22.2,セクシーゾーン,,2019-06-17,2019-09-21,1,96,HAMLET ハムレット,,34128.57142857143,
603,1,1,22.2,セクシーゾーン,,2019-06-18,2019-09-21,1,95,HAMLET ハムレット,,34128.57142857143,
604,1,1,22.2,セクシーゾーン,,2019-06-19,2019-09-21,1,94,HAMLET ハムレット,,32414.285714285717,
605,1,1,22.2,セクシーゾーン,,2019-06-20,2019-09-21,1,93,HAMLET ハムレット,,29609.375,
606,1,1,22.2,セクシーゾーン,,2019-06-21,2019-09-21,1,92,HAMLET ハムレット,,30525.0,
607,1,1,22.2,セクシーゾーン,,2019-06-22,2019-09-21,1,91,HAMLET ハムレット,,30525.0,
608,1,1,22.2,セクシーゾーン,,2019-06-23,2019-09-21,1,90,HAMLET ハムレット,,25600.0,
609,1,1,22.2,セクシーゾーン,,2019-06-24,2019-09-21,1,89,HAMLET ハムレット,,26775.0,
610,1,1,22.2,セクシーゾーン,,2019-06-25,2019-09-21,1,88,HAMLET ハムレット,,28025.0,
611,1,1,22.2,セクシーゾーン,,2019-06-26,2019-09-21,1,87,HAMLET ハムレット,,25600.0,
612,1,1,22.2,セクシーゾーン,,2019-06-27,2019-09-21,1,86,HAMLET ハムレット,,21840.0,
613,1,1,22.2,セクシーゾーン,,2019-06-28,2019-09-21,1,85,HAMLET ハムレット,,21840.0,
614,1,1,22.2,セクシーゾーン,,2019-06-29,2019-09-21,1,84,HAMLET ハムレット,,21840.0,
615,1,1,22.2,セクシーゾーン,,2019-07-01,2019-09-21,1,82,HAMLET ハムレット,,21300.0,
616,1,1,22.2,セクシーゾーン,,2019-07-02,2019-09-21,1,81,HAMLET ハムレット,,21287.5,
617,1,1,22.2,セクシーゾーン,,2019-07-03,2019-09-21,1,80,HAMLET ハムレット,,21287.5,
618,1,1,22.2,セクシーゾーン,,2019-07-04,2019-09-21,1,79,HAMLET ハムレット,,21287.5,
619,1,1,22.2,セクシーゾーン,,2019-07-05,2019-09-21,1,78,HAMLET ハムレット,,21287.5,
620,1,1,22.2,セクシーゾーン,,2019-07-06,2019-09-21,1,77,HAMLET ハムレット,,22537.5,
621,1,1,22.2,セクシーゾーン,,2019-07-07,2019-09-21,1,76,HAMLET ハムレット,,22500.0,
622,1,1,22.2,セクシーゾーン,,2019-07-08,2019-09-21,1,75,HAMLET ハムレット,,22500.0,
623,1,1,22.2,セクシーゾーン,,2019-07-10,2019-09-21,1,73,HAMLET ハムレット,,22500.0,
624,1,1,22.2,セクシーゾーン,,2019-07-11,2019-09-21,1,72,HAMLET ハムレット,,22500.0,
625,1,1,22.2,セクシーゾーン,,2019-07-12,2019-09-21,1,71,HAMLET ハムレット,,22500.0,
626,1,1,22.2,セクシーゾーン,,2019-07-13,2019-09-21,1,70,HAMLET ハムレット,,22500.0,
627,1,1,22.2,セクシーゾーン,,2019-07-14,2019-09-21,1,69,HAMLET ハムレット,,25357.142857142862,
628,1,1,22.2,セクシーゾーン,,2019-07-15,2019-09-21,1,68,HAMLET ハムレット,,25357.142857142862,
629,1,1,22.2,セクシーゾーン,,2019-07-16,2019-09-21,1,67,HAMLET ハムレット,,25357.142857142862,
630,1,1,22.2,セクシーゾーン,,2019-07-17,2019-09-21,1,66,HAMLET ハムレット,,25357.142857142862,
631,1,1,22.2,セクシーゾーン,,2019-07-18,2019-09-21,1,65,HAMLET ハムレット,,25357.142857142862,
632,1,1,22.2,セクシーゾーン,,2019-07-19,2019-09-21,1,64,HAMLET ハムレット,,26666.66666666667,
633,1,1,22.2,セクシーゾーン,,2019-07-20,2019-09-21,1,63,HAMLET ハムレット,,26666.66666666667,
634,1,1,22.2,セクシーゾーン,,2019-07-21,2019-09-21,1,62,HAMLET ハムレット,,26666.66666666667,
635,1,1,22.2,セクシーゾーン,,2019-07-22,2019-09-21,1,61,HAMLET ハムレット,,26666.66666666667,
636,1,1,22.2,セクシーゾーン,,2019-07-23,2019-09-21,1,60,HAMLET ハムレット,,26666.66666666667,
637,1,1,22.2,セクシーゾーン,,2019-07-24,2019-09-21,1,59,HAMLET ハムレット,,26812.5,
638,1,1,22.2,セクシーゾーン,,2019-07-25,2019-09-21,1,58,HAMLET ハムレット,,26562.5,
639,1,1,22.2,セクシーゾーン,,2019-07-28,2019-09-21,1,55,HAMLET ハムレット,,23700.0,
640,1,1,22.2,セクシーゾーン,,2019-07-29,2019-09-21,1,54,HAMLET ハムレット,,26995.83333333333,
641,1,1,22.2,セクシーゾーン,,2019-07-30,2019-09-21,1,53,HAMLET ハムレット,,27515.0,
642,1,1,22.2,セクシーゾーン,,2019-07-31,2019-09-21,1,52,HAMLET ハムレット,,28655.55555555556,
643,1,1,22.2,セクシーゾーン,,2019-08-01,2019-09-21,1,51,HAMLET ハムレット,,29142.857142857138,
644,1,1,22.2,セクシーゾーン,,2019-08-02,2019-09-21,1,50,HAMLET ハムレット,,27750.0,
645,1,1,22.2,セクシーゾーン,,2019-08-03,2019-09-21,1,49,HAMLET ハムレット,,26642.857142857138,
646,1,1,22.2,セクシーゾーン,,2019-08-04,2019-09-21,1,48,HAMLET ハムレット,,28500.0,
647,1,1,22.2,セクシーゾーン,,2019-08-05,2019-09-21,1,47,HAMLET ハムレット,,28500.0,
648,1,1,22.2,セクシーゾーン,,2019-08-07,2019-09-21,1,45,HAMLET ハムレット,,28666.66666666667,
649,1,1,22.2,セクシーゾーン,,2019-08-08,2019-09-21,1,44,HAMLET ハムレット,,28857.0,
650,1,1,22.2,セクシーゾーン,,2019-08-10,2019-09-21,1,42,HAMLET ハムレット,,28785.571428571428,
651,1,1,22.2,セクシーゾーン,,2019-08-11,2019-09-21,1,41,HAMLET ハムレット,,32499.9,
652,0,0,22.2,セクシーゾーン,,2019-06-07,2019-09-24,1,109,HAMLET ハムレット,,33700.0,
653,0,0,22.2,セクシーゾーン,,2019-06-08,2019-09-24,1,108,HAMLET ハムレット,,33700.0,
654,0,0,22.2,セクシーゾーン,,2019-06-09,2019-09-24,1,107,HAMLET ハムレット,,33700.0,
655,0,0,22.2,セクシーゾーン,,2019-06-10,2019-09-24,1,106,HAMLET ハムレット,,36000.0,
656,0,0,22.2,セクシーゾーン,,2019-06-11,2019-09-24,1,105,HAMLET ハムレット,,32714.285714285717,
657,0,0,22.2,セクシーゾーン,,2019-06-12,2019-09-24,1,104,HAMLET ハムレット,,32571.42857142857,
658,0,0,22.2,セクシーゾーン,,2019-06-13,2019-09-24,1,103,HAMLET ハムレット,,32400.0,
659,1,1,22.2,セクシーゾーン,,2019-06-14,2019-09-24,1,102,HAMLET ハムレット,,27947.61904761905,
660,1,1,22.2,セクシーゾーン,,2019-06-15,2019-09-24,1,101,HAMLET ハムレット,,26454.16666666667,
661,1,1,22.2,セクシーゾーン,,2019-06-16,2019-09-24,1,100,HAMLET ハムレット,,26454.16666666667,
662,1,1,22.2,セクシーゾーン,,2019-06-17,2019-09-24,1,99,HAMLET ハムレット,,26354.16666666667,
663,1,1,22.2,セクシーゾーン,,2019-06-18,2019-09-24,1,98,HAMLET ハムレット,,26229.16666666667,
664,1,1,22.2,セクシーゾーン,,2019-06-19,2019-09-24,1,97,HAMLET ハムレット,,26229.16666666667,
665,1,1,22.2,セクシーゾーン,,2019-06-20,2019-09-24,1,96,HAMLET ハムレット,,26229.16666666667,
666,1,1,22.2,セクシーゾーン,,2019-06-21,2019-09-24,1,95,HAMLET ハムレット,,26229.16666666667,
667,1,1,22.2,セクシーゾーン,,2019-06-22,2019-09-24,1,94,HAMLET ハムレット,,26229.16666666667,
668,1,1,22.2,セクシーゾーン,,2019-06-23,2019-09-24,1,93,HAMLET ハムレット,,26229.16666666667,
669,1,1,22.2,セクシーゾーン,,2019-06-24,2019-09-24,1,92,HAMLET ハムレット,,28361.111111111113,
670,1,1,22.2,セクシーゾーン,,2019-06-25,2019-09-24,1,91,HAMLET ハムレット,,28194.44444444444,
671,1,1,22.2,セクシーゾーン,,2019-06-26,2019-09-24,1,90,HAMLET ハムレット,,28166.66666666667,
672,1,1,22.2,セクシーゾーン,,2019-06-27,2019-09-24,1,89,HAMLET ハムレット,,28166.66666666667,
673,1,1,22.2,セクシーゾーン,,2019-06-28,2019-09-24,1,88,HAMLET ハムレット,,28166.66666666667,
674,1,1,22.2,セクシーゾーン,,2019-06-29,2019-09-24,1,87,HAMLET ハムレット,,28166.66666666667,
675,1,1,22.2,セクシーゾーン,,2019-07-01,2019-09-24,1,85,HAMLET ハムレット,,28138.88888888889,
676,1,1,22.2,セクシーゾーン,,2019-07-02,2019-09-24,1,84,HAMLET ハムレット,,28083.33333333333,
677,1,1,22.2,セクシーゾーン,,2019-07-03,2019-09-24,1,83,HAMLET ハムレット,,28083.33333333333,
678,1,1,22.2,セクシーゾーン,,2019-07-04,2019-09-24,1,82,HAMLET ハムレット,,27281.25,
679,1,1,22.2,セクシーゾーン,,2019-07-05,2019-09-24,1,81,HAMLET ハムレット,,27156.25,
680,1,1,22.2,セクシーゾーン,,2019-07-06,2019-09-24,1,80,HAMLET ハムレット,,27694.44444444444,
681,1,1,22.2,セクシーゾーン,,2019-07-07,2019-09-24,1,79,HAMLET ハムレット,,27694.44444444444,
682,1,1,22.2,セクシーゾーン,,2019-07-08,2019-09-24,1,78,HAMLET ハムレット,,27694.44444444444,
683,1,1,22.2,セクシーゾーン,,2019-07-10,2019-09-24,1,76,HAMLET ハムレット,,28843.75,
684,1,1,22.2,セクシーゾーン,,2019-07-11,2019-09-24,1,75,HAMLET ハムレット,,28392.857142857138,
685,1,1,22.2,セクシーゾーン,,2019-07-12,2019-09-24,1,74,HAMLET ハムレット,,28250.0,
686,1,1,22.2,セクシーゾーン,,2019-07-13,2019-09-24,1,73,HAMLET ハムレット,,28250.0,
687,1,1,22.2,セクシーゾーン,,2019-07-14,2019-09-24,1,72,HAMLET ハムレット,,28250.0,
688,1,1,22.2,セクシーゾーン,,2019-07-15,2019-09-24,1,71,HAMLET ハムレット,,28035.714285714286,
689,1,1,22.2,セクシーゾーン,,2019-07-16,2019-09-24,1,70,HAMLET ハムレット,,28035.714285714286,
690,1,1,22.2,セクシーゾーン,,2019-07-17,2019-09-24,1,69,HAMLET ハムレット,,28035.714285714286,
691,1,1,22.2,セクシーゾーン,,2019-07-18,2019-09-24,1,68,HAMLET ハムレット,,24464.285714285717,
692,1,1,22.2,セクシーゾーン,,2019-07-19,2019-09-24,1,67,HAMLET ハムレット,,24464.285714285717,
693,1,1,22.2,セクシーゾーン,,2019-07-20,2019-09-24,1,66,HAMLET ハムレット,,24107.142857142862,
694,1,1,22.2,セクシーゾーン,,2019-07-21,2019-09-24,1,65,HAMLET ハムレット,,24107.142857142862,
695,1,1,22.2,セクシーゾーン,,2019-07-22,2019-09-24,1,64,HAMLET ハムレット,,24107.142857142862,
696,1,1,22.2,セクシーゾーン,,2019-07-23,2019-09-24,1,63,HAMLET ハムレット,,24107.142857142862,
697,1,1,22.2,セクシーゾーン,,2019-07-24,2019-09-24,1,62,HAMLET ハムレット,,24107.142857142862,
698,1,1,22.2,セクシーゾーン,,2019-07-25,2019-09-24,1,61,HAMLET ハムレット,,23750.0,
699,1,1,22.2,セクシーゾーン,,2019-07-28,2019-09-24,1,58,HAMLET ハムレット,,20928.571428571428,
700,1,1,22.2,セクシーゾーン,,2019-07-29,2019-09-24,1,57,HAMLET ハムレット,,21562.5,
701,1,1,22.2,セクシーゾーン,,2019-07-30,2019-09-24,1,56,HAMLET ハムレット,,21650.0,
702,1,1,22.2,セクシーゾーン,,2019-07-31,2019-09-24,1,55,HAMLET ハムレット,,21500.0,
703,1,1,22.2,セクシーゾーン,,2019-08-01,2019-09-24,1,54,HAMLET ハムレット,,20000.0,
704,1,1,22.2,セクシーゾーン,,2019-08-02,2019-09-24,1,53,HAMLET ハムレット,,19214.285714285714,
705,1,1,22.2,セクシーゾーン,,2019-08-03,2019-09-24,1,52,HAMLET ハムレット,,20968.75,
706,1,1,22.2,セクシーゾーン,,2019-08-04,2019-09-24,1,51,HAMLET ハムレット,,20843.75,
707,1,1,22.2,セクシーゾーン,,2019-08-05,2019-09-24,1,50,HAMLET ハムレット,,20781.25,
708,1,1,22.2,セクシーゾーン,,2019-08-07,2019-09-24,1,48,HAMLET ハムレット,,22321.42857142857,
709,1,1,22.2,セクシーゾーン,,2019-08-08,2019-09-24,1,47,HAMLET ハムレット,,22107.142857142862,
710,1,1,22.2,セクシーゾーン,,2019-08-10,2019-09-24,1,45,HAMLET ハムレット,,20625.0,
711,1,1,22.2,セクシーゾーン,,2019-08-11,2019-09-24,1,44,HAMLET ハムレット,,26450.0,
712,0,0,22.2,セクシーゾーン,,2019-06-07,2019-09-25,1,110,HAMLET ハムレット,,62500.0,
713,0,0,22.2,セクシーゾーン,,2019-06-08,2019-09-25,1,109,HAMLET ハムレット,,59333.33333333334,
714,0,0,22.2,セクシーゾーン,,2019-06-09,2019-09-25,1,108,HAMLET ハムレット,,47666.66666666666,
715,0,0,22.2,セクシーゾーン,,2019-06-10,2019-09-25,1,107,HAMLET ハムレット,,47666.66666666666,
716,0,0,22.2,セクシーゾーン,,2019-06-11,2019-09-25,1,106,HAMLET ハムレット,,49500.0,
717,0,0,22.2,セクシーゾーン,,2019-06-12,2019-09-25,1,105,HAMLET ハムレット,,49500.0,
718,0,0,22.2,セクシーゾーン,,2019-06-13,2019-09-25,1,104,HAMLET ハムレット,,47666.66666666666,
719,1,1,22.2,セクシーゾーン,,2019-06-14,2019-09-25,1,103,HAMLET ハムレット,,47666.66666666666,
720,1,1,22.2,セクシーゾーン,,2019-06-15,2019-09-25,1,102,HAMLET ハムレット,,47000.0,
721,1,1,22.2,セクシーゾーン,,2019-06-16,2019-09-25,1,101,HAMLET ハムレット,,47666.66666666666,
722,1,1,22.2,セクシーゾーン,,2019-06-17,2019-09-25,1,100,HAMLET ハムレット,,47666.66666666666,
723,1,1,22.2,セクシーゾーン,,2019-06-18,2019-09-25,1,99,HAMLET ハムレット,,47666.66666666666,
724,1,1,22.2,セクシーゾーン,,2019-06-19,2019-09-25,1,98,HAMLET ハムレット,,45000.0,
725,1,1,22.2,セクシーゾーン,,2019-06-20,2019-09-25,1,97,HAMLET ハムレット,,45000.0,
726,1,1,22.2,セクシーゾーン,,2019-06-21,2019-09-25,1,96,HAMLET ハムレット,,45000.0,
727,1,1,22.2,セクシーゾーン,,2019-06-22,2019-09-25,1,95,HAMLET ハムレット,,45000.0,
728,1,1,22.2,セクシーゾーン,,2019-06-23,2019-09-25,1,94,HAMLET ハムレット,,45000.0,
729,1,1,22.2,セクシーゾーン,,2019-06-24,2019-09-25,1,93,HAMLET ハムレット,,45000.0,
730,1,1,22.2,セクシーゾーン,,2019-06-25,2019-09-25,1,92,HAMLET ハムレット,,45000.0,
731,1,1,22.2,セクシーゾーン,,2019-06-26,2019-09-25,1,91,HAMLET ハムレット,,45000.0,
732,1,1,22.2,セクシーゾーン,,2019-06-27,2019-09-25,1,90,HAMLET ハムレット,,46666.66666666666,
733,1,1,22.2,セクシーゾーン,,2019-06-28,2019-09-25,1,89,HAMLET ハムレット,,46666.66666666666,
734,1,1,22.2,セクシーゾーン,,2019-06-29,2019-09-25,1,88,HAMLET ハムレット,,46666.66666666666,
735,1,1,22.2,セクシーゾーン,,2019-07-01,2019-09-25,1,86,HAMLET ハムレット,,46666.66666666666,
736,1,1,22.2,セクシーゾーン,,2019-07-02,2019-09-25,1,85,HAMLET ハムレット,,46666.66666666666,
737,1,1,22.2,セクシーゾーン,,2019-07-03,2019-09-25,1,84,HAMLET ハムレット,,46666.66666666666,
738,1,1,22.2,セクシーゾーン,,2019-07-04,2019-09-25,1,83,HAMLET ハムレット,,46666.66666666666,
739,1,1,22.2,セクシーゾーン,,2019-07-05,2019-09-25,1,82,HAMLET ハムレット,,46666.66666666666,
740,1,1,22.2,セクシーゾーン,,2019-07-06,2019-09-25,1,81,HAMLET ハムレット,,46666.66666666666,
741,1,1,22.2,セクシーゾーン,,2019-07-07,2019-09-25,1,80,HAMLET ハムレット,,46666.66666666666,
742,1,1,22.2,セクシーゾーン,,2019-07-08,2019-09-25,1,79,HAMLET ハムレット,,46666.66666666666,
743,1,1,22.2,セクシーゾーン,,2019-07-10,2019-09-25,1,77,HAMLET ハムレット,,46666.66666666666,
744,1,1,22.2,セクシーゾーン,,2019-07-11,2019-09-25,1,76,HAMLET ハムレット,,46666.66666666666,
745,1,1,22.2,セクシーゾーン,,2019-07-12,2019-09-25,1,75,HAMLET ハムレット,,46666.66666666666,
746,1,1,22.2,セクシーゾーン,,2019-07-13,2019-09-25,1,74,HAMLET ハムレット,,46666.66666666666,
747,1,1,22.2,セクシーゾーン,,2019-07-14,2019-09-25,1,73,HAMLET ハムレット,,46666.66666666666,
748,1,1,22.2,セクシーゾーン,,2019-07-15,2019-09-25,1,72,HAMLET ハムレット,,46666.66666666666,
749,1,1,22.2,セクシーゾーン,,2019-07-16,2019-09-25,1,71,HAMLET ハムレット,,46666.66666666666,
750,1,1,22.2,セクシーゾーン,,2019-07-17,2019-09-25,1,70,HAMLET ハムレット,,46666.66666666666,
751,1,1,22.2,セクシーゾーン,,2019-07-18,2019-09-25,1,69,HAMLET ハムレット,,46666.66666666666,
752,1,1,22.2,セクシーゾーン,,2019-07-19,2019-09-25,1,68,HAMLET ハムレット,,46666.66666666666,
753,1,1,22.2,セクシーゾーン,,2019-07-20,2019-09-25,1,67,HAMLET ハムレット,,46666.66666666666,
754,1,1,22.2,セクシーゾーン,,2019-07-21,2019-09-25,1,66,HAMLET ハムレット,,46666.66666666666,
755,1,1,22.2,セクシーゾーン,,2019-07-22,2019-09-25,1,65,HAMLET ハムレット,,46666.66666666666,
756,1,1,22.2,セクシーゾーン,,2019-07-23,2019-09-25,1,64,HAMLET ハムレット,,46666.66666666666,
757,1,1,22.2,セクシーゾーン,,2019-07-24,2019-09-25,1,63,HAMLET ハムレット,,46666.66666666666,
758,1,1,22.2,セクシーゾーン,,2019-07-25,2019-09-25,1,62,HAMLET ハムレット,,46666.66666666666,
759,1,1,22.2,セクシーゾーン,,2019-07-29,2019-09-25,1,58,HAMLET ハムレット,,34142.857142857145,
760,1,1,22.2,セクシーゾーン,,2019-07-30,2019-09-25,1,57,HAMLET ハムレット,,33500.0,
761,1,1,22.2,セクシーゾーン,,2019-07-31,2019-09-25,1,56,HAMLET ハムレット,,33333.333333333336,
762,1,1,22.2,セクシーゾーン,,2019-08-01,2019-09-25,1,55,HAMLET ハムレット,,40375.0,
763,1,1,22.2,セクシーゾーン,,2019-08-02,2019-09-25,1,54,HAMLET ハムレット,,37833.333333333336,
764,1,1,22.2,セクシーゾーン,,2019-08-03,2019-09-25,1,53,HAMLET ハムレット,,37833.333333333336,
765,1,1,22.2,セクシーゾーン,,2019-08-04,2019-09-25,1,52,HAMLET ハムレット,,38812.5,
766,1,1,22.2,セクシーゾーン,,2019-08-05,2019-09-25,1,51,HAMLET ハムレット,,38187.5,
767,1,1,22.2,セクシーゾーン,,2019-08-07,2019-09-25,1,49,HAMLET ハムレット,,36937.5,
768,1,1,22.2,セクシーゾーン,,2019-08-08,2019-09-25,1,48,HAMLET ハムレット,,38214.28571428572,
769,1,1,22.2,セクシーゾーン,,2019-08-10,2019-09-25,1,46,HAMLET ハムレット,,38214.28571428572,
770,1,1,22.2,セクシーゾーン,,2019-08-11,2019-09-25,1,45,HAMLET ハムレット,,51312.5,
771,0,0,22.2,セクシーゾーン,,2019-06-07,2019-09-27,1,112,HAMLET ハムレット,,50000.0,
772,0,0,22.2,セクシーゾーン,,2019-06-08,2019-09-27,1,111,HAMLET ハムレット,,50000.0,
773,0,0,22.2,セクシーゾーン,,2019-06-09,2019-09-27,1,110,HAMLET ハムレット,,50000.0,
774,1,1,22.2,セクシーゾーン,,2019-06-26,2019-09-27,1,93,HAMLET ハムレット,,45000.0,
775,1,1,22.2,セクシーゾーン,,2019-06-27,2019-09-27,1,92,HAMLET ハムレット,,45000.0,
776,1,1,22.2,セクシーゾーン,,2019-06-28,2019-09-27,1,91,HAMLET ハムレット,,45000.0,
777,1,1,22.2,セクシーゾーン,,2019-06-29,2019-09-27,1,90,HAMLET ハムレット,,45000.0,
778,1,1,22.2,セクシーゾーン,,2019-07-01,2019-09-27,1,88,HAMLET ハムレット,,43000.0,
779,1,1,22.2,セクシーゾーン,,2019-07-02,2019-09-27,1,87,HAMLET ハムレット,,43000.0,
780,1,1,22.2,セクシーゾーン,,2019-07-03,2019-09-27,1,86,HAMLET ハムレット,,43000.0,
781,1,1,22.2,セクシーゾーン,,2019-07-04,2019-09-27,1,85,HAMLET ハムレット,,43000.0,
