,name,date,collected_at,left_days,artistname,price_per_unit,is_jannies,after,after_and_is_jannies,age
683,HAMLET ハムレット,2019-09-24,2019-07-10,76,セクシーゾーン,28843.75,1,1,1,22.2
684,HAMLET ハムレット,2019-09-24,2019-07-11,75,セクシーゾーン,28392.85714285714,1,1,1,22.2
685,HAMLET ハムレット,2019-09-24,2019-07-12,74,セクシーゾーン,28250.0,1,1,1,22.2
686,HAMLET ハムレット,2019-09-24,2019-07-13,73,セクシーゾーン,28250.0,1,1,1,22.2
687,HAMLET ハムレット,2019-09-24,2019-07-14,72,セクシーゾーン,28250.0,1,1,1,22.2
688,HAMLET ハムレット,2019-09-24,2019-07-15,71,セクシーゾーン,28035.714285714286,1,1,1,22.2
689,HAMLET ハムレット,2019-09-24,2019-07-16,70,セクシーゾーン,28035.714285714286,1,1,1,22.2
690,HAMLET ハムレット,2019-09-24,2019-07-17,69,セクシーゾーン,28035.714285714286,1,1,1,22.2
691,HAMLET ハムレット,2019-09-24,2019-07-18,68,セクシーゾーン,24464.285714285714,1,1,1,22.2
692,HAMLET ハムレット,2019-09-24,2019-07-19,67,セクシーゾーン,24464.285714285714,1,1,1,22.2
693,HAMLET ハムレット,2019-09-24,2019-07-20,66,セクシーゾーン,24107.14285714286,1,1,1,22.2
694,HAMLET ハムレット,2019-09-24,2019-07-21,65,セクシーゾーン,24107.14285714286,1,1,1,22.2
695,HAMLET ハムレット,2019-09-24,2019-07-22,64,セクシーゾーン,24107.14285714286,1,1,1,22.2
696,HAMLET ハムレット,2019-09-24,2019-07-23,63,セクシーゾーン,24107.14285714286,1,1,1,22.2
697,HAMLET ハムレット,2019-09-24,2019-07-24,62,セクシーゾーン,24107.14285714286,1,1,1,22.2
698,HAMLET ハムレット,2019-09-24,2019-07-25,61,セクシーゾーン,23750.0,1,1,1,22.2
699,HAMLET ハムレット,2019-09-24,2019-07-28,58,セクシーゾーン,20928.571428571428,1,1,1,22.2
700,HAMLET ハムレット,2019-09-24,2019-07-29,57,セクシーゾーン,21562.5,1,1,1,22.2
701,HAMLET ハムレット,2019-09-24,2019-07-30,56,セクシーゾーン,21650.0,1,1,1,22.2
702,HAMLET ハムレット,2019-09-24,2019-07-31,55,セクシーゾーン,21500.0,1,1,1,22.2
703,HAMLET ハムレット,2019-09-24,2019-08-01,54,セクシーゾーン,20000.0,1,1,1,22.2
704,HAMLET ハムレット,2019-09-24,2019-08-02,53,セクシーゾーン,19214.285714285714,1,1,1,22.2
705,HAMLET ハムレット,2019-09-24,2019-08-03,52,セクシーゾーン,20968.75,1,1,1,22.2
706,HAMLET ハムレット,2019-09-24,2019-08-04,51,セクシーゾーン,20843.75,1,1,1,22.2
707,HAMLET ハムレット,2019-09-24,2019-08-05,50,セクシーゾーン,20781.25,1,1,1,22.2
708,HAMLET ハムレット,2019-09-24,2019-08-07,48,セクシーゾーン,22321.428571428572,1,1,1,22.2
709,HAMLET ハムレット,2019-09-24,2019-08-08,47,セクシーゾーン,22107.14285714286,1,1,1,22.2
710,HAMLET ハムレット,2019-09-24,2019-08-10,45,セクシーゾーン,20625.0,1,1,1,22.2
711,HAMLET ハムレット,2019-09-24,2019-08-11,44,セクシーゾーン,26450.0,1,1,1,22.2
712,HAMLET ハムレット,2019-09-25,2019-06-07,110,セクシーゾーン,62500.0,1,0,0,22.2
713,HAMLET ハムレット,2019-09-25,2019-06-08,109,セクシーゾーン,59333.333333333336,1,0,0,22.2
714,HAMLET ハムレット,2019-09-25,2019-06-09,108,セクシーゾーン,47666.666666666664,1,0,0,22.2
715,HAMLET ハムレット,2019-09-25,2019-06-10,107,セクシーゾーン,47666.666666666664,1,0,0,22.2
716,HAMLET ハムレット,2019-09-25,2019-06-11,106,セクシーゾーン,49500.0,1,0,0,22.2
717,HAMLET ハムレット,2019-09-25,2019-06-12,105,セクシーゾーン,49500.0,1,0,0,22.2
718,HAMLET ハムレット,2019-09-25,2019-06-13,104,セクシーゾーン,47666.666666666664,1,0,0,22.2
719,HAMLET ハムレット,2019-09-25,2019-06-14,103,セクシーゾーン,47666.666666666664,1,1,1,22.2
720,HAMLET ハムレット,2019-09-25,2019-06-15,102,セクシーゾーン,47000.0,1,1,1,22.2
721,HAMLET ハムレット,2019-09-25,2019-06-16,101,セクシーゾーン,47666.666666666664,1,1,1,22.2
722,HAMLET ハムレット,2019-09-25,2019-06-17,100,セクシーゾーン,47666.666666666664,1,1,1,22.2
723,HAMLET ハムレット,2019-09-25,2019-06-18,99,セクシーゾーン,47666.666666666664,1,1,1,22.2
724,HAMLET ハムレット,2019-09-25,2019-06-19,98,セクシーゾーン,45000.0,1,1,1,22.2
725,HAMLET ハムレット,2019-09-25,2019-06-20,97,セクシーゾーン,45000.0,1,1,1,22.2
726,HAMLET ハムレット,2019-09-25,2019-06-21,96,セクシーゾーン,45000.0,1,1,1,22.2
727,HAMLET ハムレット,2019-09-25,2019-06-22,95,セクシーゾーン,45000.0,1,1,1,22.2
728,HAMLET ハムレット,2019-09-25,2019-06-23,94,セクシーゾーン,45000.0,1,1,1,22.2
729,HAMLET ハムレット,2019-09-25,2019-06-24,93,セクシーゾーン,45000.0,1,1,1,22.2
730,HAMLET ハムレット,2019-09-25,2019-06-25,92,セクシーゾーン,45000.0,1,1,1,22.2
731,HAMLET ハムレット,2019-09-25,2019-06-26,91,セクシーゾーン,45000.0,1,1,1,22.2
732,HAMLET ハムレット,2019-09-25,2019-06-27,90,セクシーゾーン,46666.666666666664,1,1,1,22.2
733,HAMLET ハムレット,2019-09-25,2019-06-28,89,セクシーゾーン,46666.666666666664,1,1,1,22.2
734,HAMLET ハムレット,2019-09-25,2019-06-29,88,セクシーゾーン,46666.666666666664,1,1,1,22.2
735,HAMLET ハムレット,2019-09-25,2019-07-01,86,セクシーゾーン,46666.666666666664,1,1,1,22.2
736,HAMLET ハムレット,2019-09-25,2019-07-02,85,セクシーゾーン,46666.666666666664,1,1,1,22.2
737,HAMLET ハムレット,2019-09-25,2019-07-03,84,セクシーゾーン,46666.666666666664,1,1,1,22.2
738,HAMLET ハムレット,2019-09-25,2019-07-04,83,セクシーゾーン,46666.666666666664,1,1,1,22.2
739,HAMLET ハムレット,2019-09-25,2019-07-05,82,セクシーゾーン,46666.666666666664,1,1,1,22.2
740,HAMLET ハムレット,2019-09-25,2019-07-06,81,セクシーゾーン,46666.666666666664,1,1,1,22.2
741,HAMLET ハムレット,2019-09-25,2019-07-07,80,セクシーゾーン,46666.666666666664,1,1,1,22.2
742,HAMLET ハムレット,2019-09-25,2019-07-08,79,セクシーゾーン,46666.666666666664,1,1,1,22.2
743,HAMLET ハムレット,2019-09-25,2019-07-10,77,セクシーゾーン,46666.666666666664,1,1,1,22.2
744,HAMLET ハムレット,2019-09-25,2019-07-11,76,セクシーゾーン,46666.666666666664,1,1,1,22.2
745,HAMLET ハムレット,2019-09-25,2019-07-12,75,セクシーゾーン,46666.666666666664,1,1,1,22.2
746,HAMLET ハムレット,2019-09-25,2019-07-13,74,セクシーゾーン,46666.666666666664,1,1,1,22.2
747,HAMLET ハムレット,2019-09-25,2019-07-14,73,セクシーゾーン,46666.666666666664,1,1,1,22.2
748,HAMLET ハムレット,2019-09-25,2019-07-15,72,セクシーゾーン,46666.666666666664,1,1,1,22.2
749,HAMLET ハムレット,2019-09-25,2019-07-16,71,セクシーゾーン,46666.666666666664,1,1,1,22.2
750,HAMLET ハムレット,2019-09-25,2019-07-17,70,セクシーゾーン,46666.666666666664,1,1,1,22.2
751,HAMLET ハムレット,2019-09-25,2019-07-18,69,セクシーゾーン,46666.666666666664,1,1,1,22.2
752,HAMLET ハムレット,2019-09-25,2019-07-19,68,セクシーゾーン,46666.666666666664,1,1,1,22.2
753,HAMLET ハムレット,2019-09-25,2019-07-20,67,セクシーゾーン,46666.666666666664,1,1,1,22.2
754,HAMLET ハムレット,2019-09-25,2019-07-21,66,セクシーゾーン,46666.666666666664,1,1,1,22.2
755,HAMLET ハムレット,2019-09-25,2019-07-22,65,セクシーゾーン,46666.666666666664,1,1,1,22.2
756,HAMLET ハムレット,2019-09-25,2019-07-23,64,セクシーゾーン,46666.666666666664,1,1,1,22.2
757,HAMLET ハムレット,2019-09-25,2019-07-24,63,セクシーゾーン,46666.666666666664,1,1,1,22.2
758,HAMLET ハムレット,2019-09-25,2019-07-25,62,セクシーゾーン,46666.666666666664,1,1,1,22.2
759,HAMLET ハムレット,2019-09-25,2019-07-29,58,セクシーゾーン,34142.857142857145,1,1,1,22.2
760,HAMLET ハムレット,2019-09-25,2019-07-30,57,セクシーゾーン,33500.0,1,1,1,22.2
761,HAMLET ハムレット,2019-09-25,2019-07-31,56,セクシーゾーン,33333.333333333336,1,1,1,22.2
762,HAMLET ハムレット,2019-09-25,2019-08-01,55,セクシーゾーン,40375.0,1,1,1,22.2
763,HAMLET ハムレット,2019-09-25,2019-08-02,54,セクシーゾーン,37833.333333333336,1,1,1,22.2
764,HAMLET ハムレット,2019-09-25,2019-08-03,53,セクシーゾーン,37833.333333333336,1,1,1,22.2
765,HAMLET ハムレット,2019-09-25,2019-08-04,52,セクシーゾーン,38812.5,1,1,1,22.2
766,HAMLET ハムレット,2019-09-25,2019-08-05,51,セクシーゾーン,38187.5,1,1,1,22.2
767,HAMLET ハムレット,2019-09-25,2019-08-07,49,セクシーゾーン,36937.5,1,1,1,22.2
768,HAMLET ハムレット,2019-09-25,2019-08-08,48,セクシーゾーン,38214.28571428572,1,1,1,22.2
769,HAMLET ハムレット,2019-09-25,2019-08-10,46,セクシーゾーン,38214.28571428572,1,1,1,22.2
770,HAMLET ハムレット,2019-09-25,2019-08-11,45,セクシーゾーン,51312.5,1,1,1,22.2
771,HAMLET ハムレット,2019-09-27,2019-06-07,112,セクシーゾーン,50000.0,1,0,0,22.2
772,HAMLET ハムレット,2019-09-27,2019-06-08,111,セクシーゾーン,50000.0,1,0,0,22.2
773,HAMLET ハムレット,2019-09-27,2019-06-09,110,セクシーゾーン,50000.0,1,0,0,22.2
774,HAMLET ハムレット,2019-09-27,2019-06-26,93,セクシーゾーン,45000.0,1,1,1,22.2
775,HAMLET ハムレット,2019-09-27,2019-06-27,92,セクシーゾーン,45000.0,1,1,1,22.2
776,HAMLET ハムレット,2019-09-27,2019-06-28,91,セクシーゾーン,45000.0,1,1,1,22.2
777,HAMLET ハムレット,2019-09-27,2019-06-29,90,セクシーゾーン,45000.0,1,1,1,22.2
778,HAMLET ハムレット,2019-09-27,2019-07-01,88,セクシーゾーン,43000.0,1,1,1,22.2
779,HAMLET ハムレット,2019-09-27,2019-07-02,87,セクシーゾーン,43000.0,1,1,1,22.2
780,HAMLET ハムレット,2019-09-27,2019-07-03,86,セクシーゾーン,43000.0,1,1,1,22.2
781,HAMLET ハムレット,2019-09-27,2019-07-04,85,セクシーゾーン,43000.0,1,1,1,22.2
782,HAMLET ハムレット,2019-09-27,2019-07-05,84,セクシーゾーン,43000.0,1,1,1,22.2
783,HAMLET ハムレット,2019-09-27,2019-07-06,83,セクシーゾーン,43000.0,1,1,1,22.2
784,HAMLET ハムレット,2019-09-27,2019-07-07,82,セクシーゾーン,43000.0,1,1,1,22.2
785,HAMLET ハムレット,2019-09-27,2019-07-08,81,セクシーゾーン,43000.0,1,1,1,22.2
786,HAMLET ハムレット,2019-09-27,2019-07-10,79,セクシーゾーン,43000.0,1,1,1,22.2
787,HAMLET ハムレット,2019-09-27,2019-07-11,78,セクシーゾーン,43000.0,1,1,1,22.2
788,HAMLET ハムレット,2019-09-27,2019-07-12,77,セクシーゾーン,40000.0,1,1,1,22.2
789,HAMLET ハムレット,2019-09-27,2019-07-13,76,セクシーゾーン,40000.0,1,1,1,22.2
790,HAMLET ハムレット,2019-09-27,2019-07-14,75,セクシーゾーン,40000.0,1,1,1,22.2
791,HAMLET ハムレット,2019-09-27,2019-07-15,74,セクシーゾーン,40000.0,1,1,1,22.2
792,HAMLET ハムレット,2019-09-27,2019-07-16,73,セクシーゾーン,40000.0,1,1,1,22.2
793,HAMLET ハムレット,2019-09-27,2019-07-17,72,セクシーゾーン,40000.0,1,1,1,22.2
794,HAMLET ハムレット,2019-09-27,2019-07-18,71,セクシーゾーン,40000.0,1,1,1,22.2
795,HAMLET ハムレット,2019-09-27,2019-07-19,70,セクシーゾーン,40000.0,1,1,1,22.2
796,HAMLET ハムレット,2019-09-27,2019-07-20,69,セクシーゾーン,40000.0,1,1,1,22.2
797,HAMLET ハムレット,2019-09-27,2019-07-21,68,セクシーゾーン,40000.0,1,1,1,22.2
798,HAMLET ハムレット,2019-09-27,2019-07-22,67,セクシーゾーン,40000.0,1,1,1,22.2
799,HAMLET ハムレット,2019-09-27,2019-07-23,66,セクシーゾーン,40000.0,1,1,1,22.2
800,HAMLET ハムレット,2019-09-27,2019-07-24,65,セクシーゾーン,40000.0,1,1,1,22.2
801,HAMLET ハムレット,2019-09-27,2019-07-25,64,セクシーゾーン,40000.0,1,1,1,22.2
802,HAMLET ハムレット,2019-09-27,2019-07-30,59,セクシーゾーン,40666.666666666664,1,1,1,22.2
803,HAMLET ハムレット,2019-09-27,2019-07-31,58,セクシーゾーン,50000.0,1,1,1,22.2
804,HAMLET ハムレット,2019-09-27,2019-08-01,57,セクシーゾーン,50000.0,1,1,1,22.2
805,HAMLET ハムレット,2019-09-27,2019-08-02,56,セクシーゾーン,50000.0,1,1,1,22.2
806,HAMLET ハムレット,2019-09-27,2019-08-03,55,セクシーゾーン,55000.0,1,1,1,22.2
807,HAMLET ハムレット,2019-09-27,2019-08-04,54,セクシーゾーン,55000.0,1,1,1,22.2
808,HAMLET ハムレット,2019-09-27,2019-08-05,53,セクシーゾーン,62500.0,1,1,1,22.2
809,HAMLET ハムレット,2019-09-27,2019-08-07,51,セクシーゾーン,62500.0,1,1,1,22.2
810,HAMLET ハムレット,2019-09-27,2019-08-08,50,セクシーゾーン,62500.0,1,1,1,22.2
811,HAMLET ハムレット,2019-09-27,2019-08-10,48,セクシーゾーン,62500.0,1,1,1,22.2
812,HAMLET ハムレット,2019-09-27,2019-08-11,47,セクシーゾーン,147666.66666666666,1,1,1,22.2
813,HAMLET ハムレット,2019-09-28,2019-06-07,113,セクシーゾーン,27666.666666666668,1,0,0,22.2
814,HAMLET ハムレット,2019-09-28,2019-06-08,112,セクシーゾーン,26375.0,1,0,0,22.2
815,HAMLET ハムレット,2019-09-28,2019-06-09,111,セクシーゾーン,29500.0,1,0,0,22.2
816,HAMLET ハムレット,2019-09-28,2019-06-10,110,セクシーゾーン,29083.333333333332,1,0,0,22.2
817,HAMLET ハムレット,2019-09-28,2019-06-11,109,セクシーゾーン,30600.0,1,0,0,22.2
818,HAMLET ハムレット,2019-09-28,2019-06-12,108,セクシーゾーン,28250.0,1,0,0,22.2
819,HAMLET ハムレット,2019-09-28,2019-06-13,107,セクシーゾーン,26100.0,1,0,0,22.2
820,HAMLET ハムレット,2019-09-28,2019-06-14,106,セクシーゾーン,32928.57142857143,1,1,1,22.2
821,HAMLET ハムレット,2019-09-28,2019-06-15,105,セクシーゾーン,32928.57142857143,1,1,1,22.2
822,HAMLET ハムレット,2019-09-28,2019-06-16,104,セクシーゾーン,32928.57142857143,1,1,1,22.2
823,HAMLET ハムレット,2019-09-28,2019-06-17,103,セクシーゾーン,32928.57142857143,1,1,1,22.2
824,HAMLET ハムレット,2019-09-28,2019-06-18,102,セクシーゾーン,34666.666666666664,1,1,1,22.2
825,HAMLET ハムレット,2019-09-28,2019-06-19,101,セクシーゾーン,37500.0,1,1,1,22.2
826,HAMLET ハムレット,2019-09-28,2019-06-20,100,セクシーゾーン,37500.0,1,1,1,22.2
827,HAMLET ハムレット,2019-09-28,2019-06-21,99,セクシーゾーン,37500.0,1,1,1,22.2
828,HAMLET ハムレット,2019-09-28,2019-06-22,98,セクシーゾーン,37500.0,1,1,1,22.2
829,HAMLET ハムレット,2019-09-28,2019-06-23,97,セクシーゾーン,37500.0,1,1,1,22.2
830,HAMLET ハムレット,2019-09-28,2019-06-24,96,セクシーゾーン,37500.0,1,1,1,22.2
831,HAMLET ハムレット,2019-09-28,2019-06-25,95,セクシーゾーン,37500.0,1,1,1,22.2
832,HAMLET ハムレット,2019-09-28,2019-06-26,94,セクシーゾーン,34166.666666666664,1,1,1,22.2
833,HAMLET ハムレット,2019-09-28,2019-06-27,93,セクシーゾーン,34166.666666666664,1,1,1,22.2
834,HAMLET ハムレット,2019-09-28,2019-06-28,92,セクシーゾーン,34583.333333333336,1,1,1,22.2
835,HAMLET ハムレット,2019-09-28,2019-06-29,91,セクシーゾーン,34583.333333333336,1,1,1,22.2
836,HAMLET ハムレット,2019-09-28,2019-07-01,89,セクシーゾーン,34583.333333333336,1,1,1,22.2
837,HAMLET ハムレット,2019-09-28,2019-07-02,88,セクシーゾーン,34583.333333333336,1,1,1,22.2
838,HAMLET ハムレット,2019-09-28,2019-07-03,87,セクシーゾーン,34583.333333333336,1,1,1,22.2
839,HAMLET ハムレット,2019-09-28,2019-07-04,86,セクシーゾーン,34583.333333333336,1,1,1,22.2
840,HAMLET ハムレット,2019-09-28,2019-07-05,85,セクシーゾーン,34583.333333333336,1,1,1,22.2
841,HAMLET ハムレット,2019-09-28,2019-07-06,84,セクシーゾーン,30833.333333333332,1,1,1,22.2
842,HAMLET ハムレット,2019-09-28,2019-07-07,83,セクシーゾーン,30833.333333333332,1,1,1,22.2
843,HAMLET ハムレット,2019-09-28,2019-07-08,82,セクシーゾーン,30833.333333333332,1,1,1,22.2
844,HAMLET ハムレット,2019-09-28,2019-07-10,80,セクシーゾーン,30833.333333333332,1,1,1,22.2
845,HAMLET ハムレット,2019-09-28,2019-07-11,79,セクシーゾーン,30833.333333333332,1,1,1,22.2
846,HAMLET ハムレット,2019-09-28,2019-07-12,78,セクシーゾーン,30833.333333333332,1,1,1,22.2
847,HAMLET ハムレット,2019-09-28,2019-07-13,77,セクシーゾーン,30833.333333333332,1,1,1,22.2
848,HAMLET ハムレット,2019-09-28,2019-07-14,76,セクシーゾーン,30833.333333333332,1,1,1,22.2
849,HAMLET ハムレット,2019-09-28,2019-07-15,75,セクシーゾーン,32500.0,1,1,1,22.2
850,HAMLET ハムレット,2019-09-28,2019-07-16,74,セクシーゾーン,32500.0,1,1,1,22.2
851,HAMLET ハムレット,2019-09-28,2019-07-17,73,セクシーゾーン,32500.0,1,1,1,22.2
852,HAMLET ハムレット,2019-09-28,2019-07-18,72,セクシーゾーン,32500.0,1,1,1,22.2
853,HAMLET ハムレット,2019-09-28,2019-07-19,71,セクシーゾーン,32500.0,1,1,1,22.2
854,HAMLET ハムレット,2019-09-28,2019-07-20,70,セクシーゾーン,32500.0,1,1,1,22.2
855,HAMLET ハムレット,2019-09-28,2019-07-21,69,セクシーゾーン,32500.0,1,1,1,22.2
856,HAMLET ハムレット,2019-09-28,2019-07-22,68,セクシーゾーン,32500.0,1,1,1,22.2
857,HAMLET ハムレット,2019-09-28,2019-07-23,67,セクシーゾーン,32500.0,1,1,1,22.2
858,HAMLET ハムレット,2019-09-28,2019-07-24,66,セクシーゾーン,32500.0,1,1,1,22.2
859,HAMLET ハムレット,2019-09-28,2019-07-25,65,セクシーゾーン,32500.0,1,1,1,22.2
860,HAMLET ハムレット,2019-09-28,2019-07-30,60,セクシーゾーン,34071.42857142857,1,1,1,22.2
861,HAMLET ハムレット,2019-09-28,2019-07-31,59,セクシーゾーン,32625.0,1,1,1,22.2
862,HAMLET ハムレット,2019-09-28,2019-08-01,58,セクシーゾーン,35916.666666666664,1,1,1,22.2
863,HAMLET ハムレット,2019-09-28,2019-08-02,57,セクシーゾーン,39600.0,1,1,1,22.2
864,HAMLET ハムレット,2019-09-28,2019-08-03,56,セクシーゾーン,39600.0,1,1,1,22.2
865,HAMLET ハムレット,2019-09-28,2019-08-04,55,セクシーゾーン,39600.0,1,1,1,22.2
866,HAMLET ハムレット,2019-09-28,2019-08-05,54,セクシーゾーン,43875.0,1,1,1,22.2
867,HAMLET ハムレット,2019-09-28,2019-08-07,52,セクシーゾーン,38100.0,1,1,1,22.2
868,HAMLET ハムレット,2019-09-28,2019-08-08,51,セクシーゾーン,38100.0,1,1,1,22.2
869,HAMLET ハムレット,2019-09-28,2019-08-10,49,セクシーゾーン,38100.0,1,1,1,22.2
870,HAMLET ハムレット,2019-09-28,2019-08-11,48,セクシーゾーン,14000.0,1,1,1,22.2
871,HAMLET ハムレット,2019-09-29,2019-06-07,114,セクシーゾーン,30000.0,1,0,0,22.2
872,HAMLET ハムレット,2019-09-29,2019-06-08,113,セクシーゾーン,35000.0,1,0,0,22.2
873,HAMLET ハムレット,2019-09-29,2019-06-09,112,セクシーゾーン,35000.0,1,0,0,22.2
874,HAMLET ハムレット,2019-09-29,2019-06-10,111,セクシーゾーン,35000.0,1,0,0,22.2
875,HAMLET ハムレット,2019-09-29,2019-06-11,110,セクシーゾーン,27500.0,1,0,0,22.2
876,HAMLET ハムレット,2019-09-29,2019-06-12,109,セクシーゾーン,27500.0,1,0,0,22.2
877,HAMLET ハムレット,2019-09-29,2019-06-13,108,セクシーゾーン,27500.0,1,0,0,22.2
878,HAMLET ハムレット,2019-09-29,2019-06-14,107,セクシーゾーン,27500.0,1,1,1,22.2
879,HAMLET ハムレット,2019-09-29,2019-06-15,106,セクシーゾーン,25000.0,1,1,1,22.2
880,HAMLET ハムレット,2019-09-29,2019-06-16,105,セクシーゾーン,25000.0,1,1,1,22.2
881,HAMLET ハムレット,2019-09-29,2019-06-17,104,セクシーゾーン,25000.0,1,1,1,22.2
882,HAMLET ハムレット,2019-09-29,2019-06-18,103,セクシーゾーン,25000.0,1,1,1,22.2
883,HAMLET ハムレット,2019-09-29,2019-06-19,102,セクシーゾーン,25000.0,1,1,1,22.2
884,HAMLET ハムレット,2019-09-29,2019-06-20,101,セクシーゾーン,25000.0,1,1,1,22.2
885,HAMLET ハムレット,2019-09-29,2019-06-21,100,セクシーゾーン,25000.0,1,1,1,22.2
886,HAMLET ハムレット,2019-09-29,2019-06-22,99,セクシーゾーン,25000.0,1,1,1,22.2
887,HAMLET ハムレット,2019-09-29,2019-06-23,98,セクシーゾーン,25000.0,1,1,1,22.2
888,HAMLET ハムレット,2019-09-29,2019-06-24,97,セクシーゾーン,25000.0,1,1,1,22.2
889,HAMLET ハムレット,2019-09-29,2019-06-25,96,セクシーゾーン,25000.0,1,1,1,22.2
890,HAMLET ハムレット,2019-09-29,2019-06-26,95,セクシーゾーン,25000.0,1,1,1,22.2
891,HAMLET ハムレット,2019-09-29,2019-06-27,94,セクシーゾーン,25000.0,1,1,1,22.2
892,HAMLET ハムレット,2019-09-29,2019-06-28,93,セクシーゾーン,25000.0,1,1,1,22.2
893,HAMLET ハムレット,2019-09-29,2019-06-29,92,セクシーゾーン,25000.0,1,1,1,22.2
894,HAMLET ハムレット,2019-09-29,2019-07-01,90,セクシーゾーン,25000.0,1,1,1,22.2
895,HAMLET ハムレット,2019-09-29,2019-07-02,89,セクシーゾーン,25000.0,1,1,1,22.2
896,HAMLET ハムレット,2019-09-29,2019-07-03,88,セクシーゾーン,25000.0,1,1,1,22.2
897,HAMLET ハムレット,2019-09-29,2019-07-04,87,セクシーゾーン,25000.0,1,1,1,22.2
898,HAMLET ハムレット,2019-09-29,2019-07-05,86,セクシーゾーン,25000.0,1,1,1,22.2
899,HAMLET ハムレット,2019-09-29,2019-07-06,85,セクシーゾーン,25000.0,1,1,1,22.2
900,HAMLET ハムレット,2019-09-29,2019-07-07,84,セクシーゾーン,25000.0,1,1,1,22.2
901,HAMLET ハムレット,2019-09-29,2019-07-08,83,セクシーゾーン,25000.0,1,1,1,22.2
902,HAMLET ハムレット,2019-09-29,2019-07-10,81,セクシーゾーン,25000.0,1,1,1,22.2
903,HAMLET ハムレット,2019-09-29,2019-07-11,80,セクシーゾーン,25000.0,1,1,1,22.2
904,HAMLET ハムレット,2019-09-29,2019-07-12,79,セクシーゾーン,25000.0,1,1,1,22.2
905,HAMLET ハムレット,2019-09-29,2019-07-13,78,セクシーゾーン,25000.0,1,1,1,22.2
906,HAMLET ハムレット,2019-09-29,2019-07-14,77,セクシーゾーン,25000.0,1,1,1,22.2
907,HAMLET ハムレット,2019-09-29,2019-07-15,76,セクシーゾーン,25000.0,1,1,1,22.2
908,HAMLET ハムレット,2019-09-29,2019-07-16,75,セクシーゾーン,25000.0,1,1,1,22.2
909,HAMLET ハムレット,2019-09-29,2019-07-17,74,セクシーゾーン,25000.0,1,1,1,22.2
910,HAMLET ハムレット,2019-09-29,2019-07-18,73,セクシーゾーン,25000.0,1,1,1,22.2
911,HAMLET ハムレット,2019-09-29,2019-07-19,72,セクシーゾーン,25000.0,1,1,1,22.2
912,HAMLET ハムレット,2019-09-29,2019-07-20,71,セクシーゾーン,26250.0,1,1,1,22.2
913,HAMLET ハムレット,2019-09-29,2019-07-21,70,セクシーゾーン,26250.0,1,1,1,22.2
914,HAMLET ハムレット,2019-09-29,2019-07-22,69,セクシーゾーン,26250.0,1,1,1,22.2
915,HAMLET ハムレット,2019-09-29,2019-07-23,68,セクシーゾーン,26250.0,1,1,1,22.2
916,HAMLET ハムレット,2019-09-29,2019-07-24,67,セクシーゾーン,26250.0,1,1,1,22.2
917,HAMLET ハムレット,2019-09-29,2019-07-25,66,セクシーゾーン,26250.0,1,1,1,22.2
918,HAMLET ハムレット,2019-09-29,2019-07-30,61,セクシーゾーン,26833.333333333332,1,1,1,22.2
919,HAMLET ハムレット,2019-09-29,2019-07-31,60,セクシーゾーン,26500.0,1,1,1,22.2
920,HAMLET ハムレット,2019-09-29,2019-08-01,59,セクシーゾーン,27500.0,1,1,1,22.2
921,HAMLET ハムレット,2019-09-29,2019-08-02,58,セクシーゾーン,27500.0,1,1,1,22.2
922,HAMLET ハムレット,2019-09-29,2019-08-03,57,セクシーゾーン,27500.0,1,1,1,22.2
923,HAMLET ハムレット,2019-09-29,2019-08-04,56,セクシーゾーン,25166.666666666668,1,1,1,22.2
924,HAMLET ハムレット,2019-09-29,2019-08-05,55,セクシーゾーン,25166.666666666668,1,1,1,22.2
925,HAMLET ハムレット,2019-09-29,2019-08-07,53,セクシーゾーン,25166.666666666668,1,1,1,22.2
926,HAMLET ハムレット,2019-09-29,2019-08-08,52,セクシーゾーン,25166.666666666668,1,1,1,22.2
927,HAMLET ハムレット,2019-09-29,2019-08-10,50,セクシーゾーン,25166.666666666668,1,1,1,22.2
928,HAMLET ハムレット,2019-09-30,2019-06-07,115,セクシーゾーン,28750.0,1,0,0,22.2
929,HAMLET ハムレット,2019-09-30,2019-06-08,114,セクシーゾーン,27500.0,1,0,0,22.2
930,HAMLET ハムレット,2019-09-30,2019-06-09,113,セクシーゾーン,27500.0,1,0,0,22.2
931,HAMLET ハムレット,2019-09-30,2019-06-10,112,セクシーゾーン,21250.0,1,0,0,22.2
932,HAMLET ハムレット,2019-09-30,2019-06-11,111,セクシーゾーン,25000.0,1,0,0,22.2
933,HAMLET ハムレット,2019-09-30,2019-06-12,110,セクシーゾーン,25000.0,1,0,0,22.2
934,HAMLET ハムレット,2019-09-30,2019-06-13,109,セクシーゾーン,25000.0,1,0,0,22.2
935,HAMLET ハムレット,2019-09-30,2019-06-14,108,セクシーゾーン,25000.0,1,1,1,22.2
936,HAMLET ハムレット,2019-09-30,2019-06-15,107,セクシーゾーン,25000.0,1,1,1,22.2
937,HAMLET ハムレット,2019-09-30,2019-06-16,106,セクシーゾーン,25000.0,1,1,1,22.2
938,HAMLET ハムレット,2019-09-30,2019-06-17,105,セクシーゾーン,25000.0,1,1,1,22.2
939,HAMLET ハムレット,2019-09-30,2019-06-18,104,セクシーゾーン,25000.0,1,1,1,22.2
940,HAMLET ハムレット,2019-09-30,2019-06-19,103,セクシーゾーン,25000.0,1,1,1,22.2
