name,collected_at,left_days,price_per_unit,is_jannies,after,after_and_is_jannies
HAMLET ハムレット,2019-07-13,57,70107.14285714286,1,1,1
HAMLET ハムレット,2019-07-13,58,35000.0,1,1,1
HAMLET ハムレット,2019-07-13,59,39375.0,1,1,1
HAMLET ハムレット,2019-07-13,60,21500.0,1,1,1
HAMLET ハムレット,2019-07-13,62,49666.666666666664,1,1,1
HAMLET ハムレット,2019-07-13,63,50000.0,1,1,1
HAMLET ハムレット,2019-07-13,65,35500.0,1,1,1
HAMLET ハムレット,2019-07-13,66,28500.0,1,1,1
HAMLET ハムレット,2019-07-13,67,25000.0,1,1,1
HAMLET ハムレット,2019-07-13,69,33000.0,1,1,1
HAMLET ハムレット,2019-07-13,70,22500.0,1,1,1
HAMLET ハムレット,2019-07-13,73,28250.0,1,1,1
HAMLET ハムレット,2019-07-13,74,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-13,76,40000.0,1,1,1
HAMLET ハムレット,2019-07-13,77,30833.333333333332,1,1,1
HAMLET ハムレット,2019-07-13,78,25000.0,1,1,1
HAMLET ハムレット,2019-07-13,79,25000.0,1,1,1
HAMLET ハムレット,2019-07-13,80,36393.75,1,1,1
HAMLET ハムレット,2019-07-13,81,40000.0,1,1,1
HAMLET ハムレット,2019-07-13,83,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-13,84,25125.0,1,1,1
HAMLET ハムレット,2019-07-13,85,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-13,88,41200.0,1,1,1
HAMLET ハムレット,2019-07-13,90,23925.925925925927,1,1,1
HAMLET ハムレット,2019-07-13,91,36892.857142857145,1,1,1
HAMLET ハムレット,2019-07-13,92,30100.0,1,1,1
HAMLET ハムレット,2019-07-14,56,73958.33333333333,1,1,1
HAMLET ハムレット,2019-07-14,57,35000.0,1,1,1
HAMLET ハムレット,2019-07-14,58,38166.666666666664,1,1,1
HAMLET ハムレット,2019-07-14,61,49666.666666666664,1,1,1
HAMLET ハムレット,2019-07-14,62,50000.0,1,1,1
HAMLET ハムレット,2019-07-14,64,35500.0,1,1,1
HAMLET ハムレット,2019-07-14,65,28500.0,1,1,1
HAMLET ハムレット,2019-07-14,66,25000.0,1,1,1
HAMLET ハムレット,2019-07-14,68,33000.0,1,1,1
HAMLET ハムレット,2019-07-14,69,25357.14285714286,1,1,1
HAMLET ハムレット,2019-07-14,72,28250.0,1,1,1
HAMLET ハムレット,2019-07-14,73,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-14,75,40000.0,1,1,1
HAMLET ハムレット,2019-07-14,76,30833.333333333332,1,1,1
HAMLET ハムレット,2019-07-14,77,25000.0,1,1,1
HAMLET ハムレット,2019-07-14,78,25000.0,1,1,1
HAMLET ハムレット,2019-07-14,79,36393.75,1,1,1
HAMLET ハムレット,2019-07-14,80,40000.0,1,1,1
HAMLET ハムレット,2019-07-14,82,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-14,83,25125.0,1,1,1
HAMLET ハムレット,2019-07-14,84,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-14,87,41571.42857142857,1,1,1
HAMLET ハムレット,2019-07-14,89,23925.925925925927,1,1,1
HAMLET ハムレット,2019-07-14,90,36892.857142857145,1,1,1
HAMLET ハムレット,2019-07-14,91,30500.0,1,1,1
HAMLET ハムレット,2019-07-15,55,73958.33333333333,1,1,1
HAMLET ハムレット,2019-07-15,56,35000.0,1,1,1
HAMLET ハムレット,2019-07-15,57,38166.666666666664,1,1,1
HAMLET ハムレット,2019-07-15,60,47333.333333333336,1,1,1
HAMLET ハムレット,2019-07-15,61,50000.0,1,1,1
HAMLET ハムレット,2019-07-15,63,35500.0,1,1,1
HAMLET ハムレット,2019-07-15,64,24666.666666666668,1,1,1
HAMLET ハムレット,2019-07-15,65,25000.0,1,1,1
HAMLET ハムレット,2019-07-15,67,33000.0,1,1,1
HAMLET ハムレット,2019-07-15,68,25357.14285714286,1,1,1
HAMLET ハムレット,2019-07-15,71,28035.714285714286,1,1,1
HAMLET ハムレット,2019-07-15,72,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-15,74,40000.0,1,1,1
HAMLET ハムレット,2019-07-15,75,32500.0,1,1,1
HAMLET ハムレット,2019-07-15,76,25000.0,1,1,1
HAMLET ハムレット,2019-07-15,77,25000.0,1,1,1
HAMLET ハムレット,2019-07-15,78,36393.75,1,1,1
HAMLET ハムレット,2019-07-15,79,40000.0,1,1,1
HAMLET ハムレット,2019-07-15,81,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-15,82,25125.0,1,1,1
HAMLET ハムレット,2019-07-15,83,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-15,86,41571.42857142857,1,1,1
HAMLET ハムレット,2019-07-15,88,25041.666666666668,1,1,1
HAMLET ハムレット,2019-07-15,89,36892.857142857145,1,1,1
HAMLET ハムレット,2019-07-15,90,32166.666666666668,1,1,1
HAMLET ハムレット,2019-07-16,54,73958.33333333333,1,1,1
HAMLET ハムレット,2019-07-16,55,40000.0,1,1,1
HAMLET ハムレット,2019-07-16,56,38166.666666666664,1,1,1
HAMLET ハムレット,2019-07-16,59,44000.0,1,1,1
HAMLET ハムレット,2019-07-16,60,50000.0,1,1,1
HAMLET ハムレット,2019-07-16,62,35500.0,1,1,1
HAMLET ハムレット,2019-07-16,63,29000.0,1,1,1
HAMLET ハムレット,2019-07-16,64,25000.0,1,1,1
HAMLET ハムレット,2019-07-16,66,33000.0,1,1,1
HAMLET ハムレット,2019-07-16,67,25357.14285714286,1,1,1
HAMLET ハムレット,2019-07-16,70,28035.714285714286,1,1,1
HAMLET ハムレット,2019-07-16,71,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-16,73,40000.0,1,1,1
HAMLET ハムレット,2019-07-16,74,32500.0,1,1,1
HAMLET ハムレット,2019-07-16,75,25000.0,1,1,1
HAMLET ハムレット,2019-07-16,77,36393.75,1,1,1
HAMLET ハムレット,2019-07-16,78,40000.0,1,1,1
HAMLET ハムレット,2019-07-16,80,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-16,81,25125.0,1,1,1
HAMLET ハムレット,2019-07-16,82,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-16,85,41571.42857142857,1,1,1
HAMLET ハムレット,2019-07-16,87,25041.666666666668,1,1,1
HAMLET ハムレット,2019-07-16,88,36892.857142857145,1,1,1
HAMLET ハムレット,2019-07-16,89,32166.666666666668,1,1,1
HAMLET ハムレット,2019-07-16,90,41000.0,1,1,1
HAMLET ハムレット,2019-07-17,53,73958.33333333333,1,1,1
HAMLET ハムレット,2019-07-17,54,40000.0,1,1,1
HAMLET ハムレット,2019-07-17,55,38166.666666666664,1,1,1
HAMLET ハムレット,2019-07-17,58,43250.0,1,1,1
HAMLET ハムレット,2019-07-17,59,50000.0,1,1,1
HAMLET ハムレット,2019-07-17,61,35500.0,1,1,1
HAMLET ハムレット,2019-07-17,62,29000.0,1,1,1
HAMLET ハムレット,2019-07-17,63,25000.0,1,1,1
HAMLET ハムレット,2019-07-17,65,32250.0,1,1,1
HAMLET ハムレット,2019-07-17,66,25357.14285714286,1,1,1
HAMLET ハムレット,2019-07-17,69,28035.714285714286,1,1,1
HAMLET ハムレット,2019-07-17,70,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-17,72,40000.0,1,1,1
HAMLET ハムレット,2019-07-17,73,32500.0,1,1,1
HAMLET ハムレット,2019-07-17,74,25000.0,1,1,1
HAMLET ハムレット,2019-07-17,76,36393.75,1,1,1
HAMLET ハムレット,2019-07-17,77,40000.0,1,1,1
HAMLET ハムレット,2019-07-17,79,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-17,80,25125.0,1,1,1
HAMLET ハムレット,2019-07-17,81,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-17,84,41571.42857142857,1,1,1
HAMLET ハムレット,2019-07-17,86,23925.925925925927,1,1,1
HAMLET ハムレット,2019-07-17,87,36892.857142857145,1,1,1
HAMLET ハムレット,2019-07-17,88,33000.0,1,1,1
HAMLET ハムレット,2019-07-18,52,73958.33333333333,1,1,1
HAMLET ハムレット,2019-07-18,53,40000.0,1,1,1
HAMLET ハムレット,2019-07-18,54,38625.0,1,1,1
HAMLET ハムレット,2019-07-18,57,43250.0,1,1,1
HAMLET ハムレット,2019-07-18,58,50000.0,1,1,1
HAMLET ハムレット,2019-07-18,60,35500.0,1,1,1
HAMLET ハムレット,2019-07-18,61,29000.0,1,1,1
HAMLET ハムレット,2019-07-18,62,25000.0,1,1,1
HAMLET ハムレット,2019-07-18,64,32250.0,1,1,1
HAMLET ハムレット,2019-07-18,65,25357.14285714286,1,1,1
HAMLET ハムレット,2019-07-18,68,24464.285714285714,1,1,1
HAMLET ハムレット,2019-07-18,69,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-18,71,40000.0,1,1,1
HAMLET ハムレット,2019-07-18,72,32500.0,1,1,1
HAMLET ハムレット,2019-07-18,73,25000.0,1,1,1
HAMLET ハムレット,2019-07-18,75,36393.75,1,1,1
HAMLET ハムレット,2019-07-18,76,40000.0,1,1,1
HAMLET ハムレット,2019-07-18,78,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-18,79,25125.0,1,1,1
HAMLET ハムレット,2019-07-18,80,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-18,83,41571.42857142857,1,1,1
HAMLET ハムレット,2019-07-18,85,23925.925925925927,1,1,1
HAMLET ハムレット,2019-07-18,86,36656.25,1,1,1
HAMLET ハムレット,2019-07-18,87,29700.0,1,1,1
HAMLET ハムレット,2019-07-19,51,75750.0,1,1,1
HAMLET ハムレット,2019-07-19,52,40000.0,1,1,1
HAMLET ハムレット,2019-07-19,53,38500.0,1,1,1
HAMLET ハムレット,2019-07-19,56,43250.0,1,1,1
HAMLET ハムレット,2019-07-19,57,50000.0,1,1,1
HAMLET ハムレット,2019-07-19,59,35500.0,1,1,1
HAMLET ハムレット,2019-07-19,60,29000.0,1,1,1
HAMLET ハムレット,2019-07-19,61,25000.0,1,1,1
HAMLET ハムレット,2019-07-19,63,32250.0,1,1,1
HAMLET ハムレット,2019-07-19,64,26666.666666666668,1,1,1
HAMLET ハムレット,2019-07-19,67,24464.285714285714,1,1,1
HAMLET ハムレット,2019-07-19,68,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-19,70,40000.0,1,1,1
HAMLET ハムレット,2019-07-19,71,32500.0,1,1,1
HAMLET ハムレット,2019-07-19,72,25000.0,1,1,1
HAMLET ハムレット,2019-07-19,73,100000.0,1,1,1
HAMLET ハムレット,2019-07-19,74,36393.75,1,1,1
HAMLET ハムレット,2019-07-19,75,40000.0,1,1,1
HAMLET ハムレット,2019-07-19,77,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-19,78,25125.0,1,1,1
HAMLET ハムレット,2019-07-19,79,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-19,82,38357.142857142855,1,1,1
HAMLET ハムレット,2019-07-19,84,23925.925925925927,1,1,1
HAMLET ハムレット,2019-07-19,85,33694.444444444445,1,1,1
HAMLET ハムレット,2019-07-19,86,31416.666666666668,1,1,1
HAMLET ハムレット,2019-07-20,50,75750.0,1,1,1
HAMLET ハムレット,2019-07-20,51,40000.0,1,1,1
HAMLET ハムレット,2019-07-20,52,38500.0,1,1,1
HAMLET ハムレット,2019-07-20,55,43250.0,1,1,1
HAMLET ハムレット,2019-07-20,56,50000.0,1,1,1
HAMLET ハムレット,2019-07-20,58,35500.0,1,1,1
HAMLET ハムレット,2019-07-20,59,29000.0,1,1,1
HAMLET ハムレット,2019-07-20,60,25000.0,1,1,1
HAMLET ハムレット,2019-07-20,62,32250.0,1,1,1
HAMLET ハムレット,2019-07-20,63,26666.666666666668,1,1,1
HAMLET ハムレット,2019-07-20,66,24107.14285714286,1,1,1
HAMLET ハムレット,2019-07-20,67,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-20,69,40000.0,1,1,1
HAMLET ハムレット,2019-07-20,70,32500.0,1,1,1
HAMLET ハムレット,2019-07-20,71,26250.0,1,1,1
HAMLET ハムレット,2019-07-20,72,100000.0,1,1,1
HAMLET ハムレット,2019-07-20,73,36393.75,1,1,1
HAMLET ハムレット,2019-07-20,74,40000.0,1,1,1
HAMLET ハムレット,2019-07-20,76,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-20,77,25125.0,1,1,1
HAMLET ハムレット,2019-07-20,78,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-20,81,38357.142857142855,1,1,1
HAMLET ハムレット,2019-07-20,83,23166.666666666668,1,1,1
HAMLET ハムレット,2019-07-20,84,33694.444444444445,1,1,1
HAMLET ハムレット,2019-07-20,85,31416.666666666668,1,1,1
HAMLET ハムレット,2019-07-21,49,82750.0,1,1,1
HAMLET ハムレット,2019-07-21,50,40000.0,1,1,1
HAMLET ハムレット,2019-07-21,51,38500.0,1,1,1
HAMLET ハムレット,2019-07-21,54,43250.0,1,1,1
HAMLET ハムレット,2019-07-21,55,55666.666666666664,1,1,1
HAMLET ハムレット,2019-07-21,57,35500.0,1,1,1
HAMLET ハムレット,2019-07-21,58,40250.0,1,1,1
HAMLET ハムレット,2019-07-21,59,25000.0,1,1,1
HAMLET ハムレット,2019-07-21,61,32250.0,1,1,1
HAMLET ハムレット,2019-07-21,62,26666.666666666668,1,1,1
HAMLET ハムレット,2019-07-21,65,24107.14285714286,1,1,1
HAMLET ハムレット,2019-07-21,66,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-21,68,40000.0,1,1,1
HAMLET ハムレット,2019-07-21,69,32500.0,1,1,1
HAMLET ハムレット,2019-07-21,70,26250.0,1,1,1
HAMLET ハムレット,2019-07-21,71,100000.0,1,1,1
HAMLET ハムレット,2019-07-21,72,36500.0,1,1,1
HAMLET ハムレット,2019-07-21,73,40000.0,1,1,1
HAMLET ハムレット,2019-07-21,75,32333.333333333332,1,1,1
HAMLET ハムレット,2019-07-21,76,25125.0,1,1,1
HAMLET ハムレット,2019-07-21,77,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-21,80,36062.5,1,1,1
HAMLET ハムレット,2019-07-21,82,23166.666666666668,1,1,1
HAMLET ハムレット,2019-07-21,83,33583.333333333336,1,1,1
HAMLET ハムレット,2019-07-21,84,29700.0,1,1,1
HAMLET ハムレット,2019-07-22,48,82291.66666666667,1,1,1
HAMLET ハムレット,2019-07-22,49,40000.0,1,1,1
HAMLET ハムレット,2019-07-22,50,38500.0,1,1,1
HAMLET ハムレット,2019-07-22,53,38000.0,1,1,1
HAMLET ハムレット,2019-07-22,54,55666.666666666664,1,1,1
HAMLET ハムレット,2019-07-22,56,35500.0,1,1,1
HAMLET ハムレット,2019-07-22,57,40250.0,1,1,1
HAMLET ハムレット,2019-07-22,58,26750.0,1,1,1
HAMLET ハムレット,2019-07-22,60,32250.0,1,1,1
HAMLET ハムレット,2019-07-22,61,26666.666666666668,1,1,1
HAMLET ハムレット,2019-07-22,64,24107.14285714286,1,1,1
HAMLET ハムレット,2019-07-22,65,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-22,67,40000.0,1,1,1
HAMLET ハムレット,2019-07-22,68,32500.0,1,1,1
HAMLET ハムレット,2019-07-22,69,26250.0,1,1,1
HAMLET ハムレット,2019-07-22,70,100000.0,1,1,1
HAMLET ハムレット,2019-07-22,71,36500.0,1,1,1
HAMLET ハムレット,2019-07-22,72,40000.0,1,1,1
HAMLET ハムレット,2019-07-22,74,31333.333333333332,1,1,1
HAMLET ハムレット,2019-07-22,75,25125.0,1,1,1
HAMLET ハムレット,2019-07-22,76,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-22,79,38350.0,1,1,1
HAMLET ハムレット,2019-07-22,81,22541.666666666668,1,1,1
HAMLET ハムレット,2019-07-22,82,33583.333333333336,1,1,1
HAMLET ハムレット,2019-07-23,47,80291.66666666667,1,1,1
HAMLET ハムレット,2019-07-23,48,40000.0,1,1,1
HAMLET ハムレット,2019-07-23,49,38500.0,1,1,1
HAMLET ハムレット,2019-07-23,52,38000.0,1,1,1
HAMLET ハムレット,2019-07-23,53,55666.666666666664,1,1,1
HAMLET ハムレット,2019-07-23,55,35500.0,1,1,1
HAMLET ハムレット,2019-07-23,56,40250.0,1,1,1
HAMLET ハムレット,2019-07-23,57,26750.0,1,1,1
HAMLET ハムレット,2019-07-23,59,32250.0,1,1,1
HAMLET ハムレット,2019-07-23,60,26666.666666666668,1,1,1
HAMLET ハムレット,2019-07-23,63,24107.14285714286,1,1,1
HAMLET ハムレット,2019-07-23,64,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-23,66,40000.0,1,1,1
HAMLET ハムレット,2019-07-23,67,32500.0,1,1,1
HAMLET ハムレット,2019-07-23,68,26250.0,1,1,1
HAMLET ハムレット,2019-07-23,69,100000.0,1,1,1
HAMLET ハムレット,2019-07-23,70,36500.0,1,1,1
HAMLET ハムレット,2019-07-23,71,40000.0,1,1,1
HAMLET ハムレット,2019-07-23,73,38000.0,1,1,1
HAMLET ハムレット,2019-07-23,74,25100.0,1,1,1
HAMLET ハムレット,2019-07-23,75,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-23,78,40722.22222222222,1,1,1
HAMLET ハムレット,2019-07-23,80,22541.666666666668,1,1,1
HAMLET ハムレット,2019-07-23,81,32781.25,1,1,1
HAMLET ハムレット,2019-07-24,46,80291.66666666667,1,1,1
HAMLET ハムレット,2019-07-24,47,40000.0,1,1,1
HAMLET ハムレット,2019-07-24,48,38500.0,1,1,1
HAMLET ハムレット,2019-07-24,51,38000.0,1,1,1
HAMLET ハムレット,2019-07-24,52,55666.666666666664,1,1,1
HAMLET ハムレット,2019-07-24,54,35500.0,1,1,1
HAMLET ハムレット,2019-07-24,55,50000.0,1,1,1
HAMLET ハムレット,2019-07-24,56,26750.0,1,1,1
HAMLET ハムレット,2019-07-24,58,32250.0,1,1,1
HAMLET ハムレット,2019-07-24,59,26812.5,1,1,1
HAMLET ハムレット,2019-07-24,62,24107.14285714286,1,1,1
HAMLET ハムレット,2019-07-24,63,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-24,65,40000.0,1,1,1
HAMLET ハムレット,2019-07-24,66,32500.0,1,1,1
HAMLET ハムレット,2019-07-24,67,26250.0,1,1,1
HAMLET ハムレット,2019-07-24,68,100000.0,1,1,1
HAMLET ハムレット,2019-07-24,69,36500.0,1,1,1
HAMLET ハムレット,2019-07-24,70,40000.0,1,1,1
HAMLET ハムレット,2019-07-24,72,38500.0,1,1,1
HAMLET ハムレット,2019-07-24,73,25100.0,1,1,1
HAMLET ハムレット,2019-07-24,74,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-24,77,40722.22222222222,1,1,1
HAMLET ハムレット,2019-07-24,79,22541.666666666668,1,1,1
HAMLET ハムレット,2019-07-24,80,33583.333333333336,1,1,1
HAMLET ハムレット,2019-07-24,81,26750.0,1,1,1
HAMLET ハムレット,2019-07-25,45,80125.0,1,1,1
HAMLET ハムレット,2019-07-25,46,40000.0,1,1,1
HAMLET ハムレット,2019-07-25,47,37750.0,1,1,1
HAMLET ハムレット,2019-07-25,50,38000.0,1,1,1
HAMLET ハムレット,2019-07-25,51,100000.0,1,1,1
HAMLET ハムレット,2019-07-25,53,35500.0,1,1,1
HAMLET ハムレット,2019-07-25,54,50000.0,1,1,1
HAMLET ハムレット,2019-07-25,55,26750.0,1,1,1
HAMLET ハムレット,2019-07-25,57,32250.0,1,1,1
HAMLET ハムレット,2019-07-25,58,26562.5,1,1,1
HAMLET ハムレット,2019-07-25,61,23750.0,1,1,1
HAMLET ハムレット,2019-07-25,62,46666.666666666664,1,1,1
HAMLET ハムレット,2019-07-25,64,40000.0,1,1,1
HAMLET ハムレット,2019-07-25,65,32500.0,1,1,1
HAMLET ハムレット,2019-07-25,66,26250.0,1,1,1
HAMLET ハムレット,2019-07-25,67,100000.0,1,1,1
HAMLET ハムレット,2019-07-25,68,36500.0,1,1,1
HAMLET ハムレット,2019-07-25,69,40000.0,1,1,1
HAMLET ハムレット,2019-07-25,71,38500.0,1,1,1
HAMLET ハムレット,2019-07-25,72,25100.0,1,1,1
HAMLET ハムレット,2019-07-25,73,56666.666666666664,1,1,1
HAMLET ハムレット,2019-07-25,76,40722.22222222222,1,1,1
HAMLET ハムレット,2019-07-25,78,22541.666666666668,1,1,1
HAMLET ハムレット,2019-07-25,79,33305.555555555555,1,1,1
HAMLET ハムレット,2019-07-25,80,27500.0,1,1,1
HAMLET ハムレット,2019-07-28,42,47586.53846153846,1,1,1
HAMLET ハムレット,2019-07-28,43,25642.85714285714,1,1,1
HAMLET ハムレット,2019-07-28,44,36666.666666666664,1,1,1
HAMLET ハムレット,2019-07-28,45,21890.0,1,1,1
HAMLET ハムレット,2019-07-28,47,25555.555555555555,1,1,1
HAMLET ハムレット,2019-07-28,48,26068.75,1,1,1
HAMLET ハムレット,2019-07-28,50,26000.0,1,1,1
HAMLET ハムレット,2019-07-28,51,28166.666666666668,1,1,1
HAMLET ハムレット,2019-07-28,52,16388.88888888889,1,1,1
HAMLET ハムレット,2019-07-28,54,27625.0,1,1,1
HAMLET ハムレット,2019-07-28,55,23700.0,1,1,1
HAMLET ハムレット,2019-07-28,58,20928.571428571428,1,1,1
HAMLET ハムレット,2019-07-29,41,48190.47619047619,1,1,1
HAMLET ハムレット,2019-07-29,42,30400.0,1,1,1
HAMLET ハムレット,2019-07-29,43,32500.0,1,1,1
HAMLET ハムレット,2019-07-29,44,50000.0,1,1,1
HAMLET ハムレット,2019-07-29,46,25555.555555555555,1,1,1
HAMLET ハムレット,2019-07-29,47,29194.333333333332,1,1,1
HAMLET ハムレット,2019-07-29,49,23666.666666666668,1,1,1
HAMLET ハムレット,2019-07-29,50,27666.666666666668,1,1,1
HAMLET ハムレット,2019-07-29,51,17875.0,1,1,1
HAMLET ハムレット,2019-07-29,53,27575.0,1,1,1
HAMLET ハムレット,2019-07-29,54,26995.833333333332,1,1,1
HAMLET ハムレット,2019-07-29,57,21562.5,1,1,1
HAMLET ハムレット,2019-07-29,58,34142.857142857145,1,1,1
HAMLET ハムレット,2019-07-30,40,47833.333333333336,1,1,1
HAMLET ハムレット,2019-07-30,41,28700.0,1,1,1
HAMLET ハムレット,2019-07-30,42,32500.0,1,1,1
HAMLET ハムレット,2019-07-30,43,36500.0,1,1,1
HAMLET ハムレット,2019-07-30,45,31250.0,1,1,1
HAMLET ハムレット,2019-07-30,46,67500.0,1,1,1
HAMLET ハムレット,2019-07-30,48,27416.666666666668,1,1,1
HAMLET ハムレット,2019-07-30,49,33333.333333333336,1,1,1
HAMLET ハムレット,2019-07-30,50,22500.0,1,1,1
HAMLET ハムレット,2019-07-30,52,27575.0,1,1,1
HAMLET ハムレット,2019-07-30,53,27515.0,1,1,1
HAMLET ハムレット,2019-07-30,56,21650.0,1,1,1
HAMLET ハムレット,2019-07-30,57,33500.0,1,1,1
HAMLET ハムレット,2019-07-30,59,40666.666666666664,1,1,1
HAMLET ハムレット,2019-07-30,60,34071.42857142857,1,1,1
HAMLET ハムレット,2019-07-30,61,26833.333333333332,1,1,1
HAMLET ハムレット,2019-07-30,62,44333.333333333336,1,1,1
HAMLET ハムレット,2019-07-30,63,44875.0,1,1,1
HAMLET ハムレット,2019-07-31,39,46571.42857142857,1,1,1
HAMLET ハムレット,2019-07-31,40,25916.666666666668,1,1,1
HAMLET ハムレット,2019-07-31,41,32500.0,1,1,1
HAMLET ハムレット,2019-07-31,42,36500.0,1,1,1
HAMLET ハムレット,2019-07-31,44,33100.0,1,1,1
HAMLET ハムレット,2019-07-31,45,54666.666666666664,1,1,1
HAMLET ハムレット,2019-07-31,47,27416.666666666668,1,1,1
HAMLET ハムレット,2019-07-31,48,50000.0,1,1,1
HAMLET ハムレット,2019-07-31,49,22500.0,1,1,1
HAMLET ハムレット,2019-07-31,51,27575.0,1,1,1
HAMLET ハムレット,2019-07-31,52,28655.555555555555,1,1,1
HAMLET ハムレット,2019-07-31,55,21500.0,1,1,1
HAMLET ハムレット,2019-07-31,56,33333.333333333336,1,1,1
HAMLET ハムレット,2019-07-31,58,50000.0,1,1,1
HAMLET ハムレット,2019-07-31,59,32625.0,1,1,1
HAMLET ハムレット,2019-07-31,60,26500.0,1,1,1
HAMLET ハムレット,2019-07-31,61,44333.333333333336,1,1,1
HAMLET ハムレット,2019-07-31,62,43916.666666666664,1,1,1
HAMLET ハムレット,2019-08-01,38,45616.666666666664,1,1,1
HAMLET ハムレット,2019-08-01,39,25900.0,1,1,1
HAMLET ハムレット,2019-08-01,40,20000.0,1,1,1
HAMLET ハムレット,2019-08-01,41,48000.0,1,1,1
HAMLET ハムレット,2019-08-01,43,33100.0,1,1,1
HAMLET ハムレット,2019-08-01,44,54666.666666666664,1,1,1
HAMLET ハムレット,2019-08-01,46,27416.666666666668,1,1,1
HAMLET ハムレット,2019-08-01,47,49875.0,1,1,1
HAMLET ハムレット,2019-08-01,48,22500.0,1,1,1
HAMLET ハムレット,2019-08-01,50,32250.0,1,1,1
HAMLET ハムレット,2019-08-01,51,29142.85714285714,1,1,1
HAMLET ハムレット,2019-08-01,54,20000.0,1,1,1
HAMLET ハムレット,2019-08-01,55,40375.0,1,1,1
HAMLET ハムレット,2019-08-01,57,50000.0,1,1,1
HAMLET ハムレット,2019-08-01,58,35916.666666666664,1,1,1
HAMLET ハムレット,2019-08-01,59,27500.0,1,1,1
HAMLET ハムレット,2019-08-01,60,100000.0,1,1,1
HAMLET ハムレット,2019-08-01,61,42428.57142857143,1,1,1
HAMLET ハムレット,2019-08-01,62,40333.333333333336,1,1,1
HAMLET ハムレット,2019-08-01,64,40000.0,1,1,1
HAMLET ハムレット,2019-08-01,65,24863.636363636364,1,1,1
HAMLET ハムレット,2019-08-02,37,45410.71428571428,1,1,1
HAMLET ハムレット,2019-08-02,38,25900.0,1,1,1
HAMLET ハムレット,2019-08-02,40,40000.0,1,1,1
HAMLET ハムレット,2019-08-02,42,33700.0,1,1,1
HAMLET ハムレット,2019-08-02,43,54666.666666666664,1,1,1
HAMLET ハムレット,2019-08-02,45,26900.0,1,1,1
HAMLET ハムレット,2019-08-02,46,49875.0,1,1,1
HAMLET ハムレット,2019-08-02,47,22500.0,1,1,1
HAMLET ハムレット,2019-08-02,49,32250.0,1,1,1
HAMLET ハムレット,2019-08-02,50,27750.0,1,1,1
HAMLET ハムレット,2019-08-02,53,19214.285714285714,1,1,1
HAMLET ハムレット,2019-08-02,54,37833.333333333336,1,1,1
HAMLET ハムレット,2019-08-02,56,50000.0,1,1,1
HAMLET ハムレット,2019-08-02,57,39600.0,1,1,1
HAMLET ハムレット,2019-08-02,58,27500.0,1,1,1
HAMLET ハムレット,2019-08-02,59,100000.0,1,1,1
HAMLET ハムレット,2019-08-02,60,42428.57142857143,1,1,1
HAMLET ハムレット,2019-08-02,61,40333.333333333336,1,1,1
HAMLET ハムレット,2019-08-02,63,39750.0,1,1,1
HAMLET ハムレット,2019-08-02,64,28272.727272727272,1,1,1
HAMLET ハムレット,2019-08-02,65,28625.0,1,1,1
HAMLET ハムレット,2019-08-03,36,54326.92307692308,1,1,1
HAMLET ハムレット,2019-08-03,37,25700.0,1,1,1
HAMLET ハムレット,2019-08-03,39,40000.0,1,1,1
HAMLET ハムレット,2019-08-03,41,33700.0,1,1,1
HAMLET ハムレット,2019-08-03,42,65000.0,1,1,1
HAMLET ハムレット,2019-08-03,44,29583.333333333332,1,1,1
HAMLET ハムレット,2019-08-03,45,49625.0,1,1,1
HAMLET ハムレット,2019-08-03,46,22500.0,1,1,1
HAMLET ハムレット,2019-08-03,48,22500.0,1,1,1
